ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
343,"Doctor, I have been experiencing fever, neck pain, fatigue and weight loss. I went to another doctor earlier who prescribed antibiotics to me, but it hasn't helped at all. Can you help me?","Based on your symptoms, I suspect that you may have subacute thyroiditis. In order to confirm this diagnosis, we'll need to do a few medical tests. Your first step will be to undergo hematologic tests, such as a blood test. We'll also need to perform a radiographic imaging procedure, a urinalysis, a pelvis exam, ultrasonography and a glucose measurement. Finally, we'll also need to examine your breast to confirm there are no abnormalities.","Your symptoms of fever, neck pain, fatigue, and weight loss could be indicative of various conditions. It's important to consider possibilities such as meningitis, leptospirosis, or even autoimmune disorders. I recommend seeking further evaluation from a healthcare provider to determine the underlying cause and appropriate treatment.","['Metaxalone_(Skelaxin) possible_cure_disease Pain_disorder_affecting_the_neck', 'Neck_pain possible_disease Dislocation_of_the_vertebra need_medication Erythromycin_Ophthalmic', 'Neck_pain possible_disease Meningitis', 'Pain_disorder_affecting_the_neck need_medication Metaxalone_(Skelaxin) possible_cure_disease Pain_disorder_affecting_the_neck', 'Pain_disorder_affecting_the_neck need_medication Metaxalone_(Skelaxin) possible_cure_disease Autonomic_nervous_system_disorder', 'Leptospirosis has_symptom Fatigue', 'Other_diagnostic_procedures_(interview;_evaluation;_consultation) can_check_disease Pain_disorder_affecting_the_neck need_medication Metaxalone_(Skelaxin)', 'Rheumatic_fever need_medication Triamcinolone_Topical_Product possible_cure_disease Pain_disorder_affecting_the_neck', 'Fatigue possible disease Cirrhosis Thoracic aortic aneurysm Congenital rubella Fibromyalgia Restless leg syndrome Von Hippel-Lindau disease Coronary atherosclerosis Lead poisoning Normal pressure hydrocephalus Atrial fibrillation Esophageal cancer Protein deficiency Von Willebrand disease Conversion disorder Hypothyroidism Primary insomnia Vitamin B12 deficiency Chronic kidney disease Mononucleosis Amyloidosis Chronic inflammatory demyelinating polyneuropathy (CIDP) Myasthenia gravis Polymyalgia rheumatica Hirsutism West Nile virus Lymphoma Anemia due to chronic kidney disease Hepatic encephalopathy Bone cancer Leishmaniasis Chagas disease Mitral valve disease Myelodysplastic syndrome Intracranial abscess Narcolepsy Leukemia Chancroid Anemia due to malignancy Wilson disease Vitamin A deficiency Hepatitis due to a toxin Hypergammaglobulinemia Aplastic anemia Rabies Hemolytic anemia Gastroparesis Fat embolism Polycythemia vera Thrombocytopenia Goiter Muscular dystrophy Anemia of chronic disease Hypertensive heart disease Encephalitis Optic neuritis Premature atrial contractions (PACs) Lung cancer Leptospirosis Sarcoidosis Metastatic cancer Typhoid fever Pick disease Folate deficiency Atrial flutter Orthostatic hypotension Obstructive sleep apnea (OSA) Primary thrombocythemia Vitamin D deficiency Paroxysmal ventricular tachycardia Connective tissue disorder Central atherosclerosis Blastomycosis Primary immunodeficiency Ischemic heart disease Pancreatic cancer Neuropathy due to drugs Lyme disease Iron deficiency anemia Toxic multinodular goiter Autonomic nervous system disorder Psychosexual disorder Anemia Amyotrophic lateral sclerosis (ALS) Cytomegalovirus infection Pulmonary hypertension Thyroid nodule Dumping syndrome Aortic valve disease Testicular disorder Valley fever Multiple myeloma Somatization disorder Endocarditis Cardiomyopathy Celiac disease Sinus bradycardia Thyroid cancer Gas gangrene Graves disease Thalassemia Arrhythmia Multiple sclerosis Hemorrhagic fever Rocky Mountain spotted fever Stomach cancer Acute stress reaction Rhabdomyolysis Air embolism White blood cell disease', 'Fatigue possible_disease Autonomic_nervous_system_disorder need_medication Metaxalone_(Skelaxin)']"
344,"Doctor, I have recently noticed a small spot on the inside of my cheek that doesn't seem to go away. It's been there for a few weeks now and sometimes it hurts when I eat. ","Based on what you've described, it's possible that you have an oral mucosal lesion. In order to diagnose this, we will need to perform a biopsy. This involves taking a small sample of tissue from the affected area and sending it to a lab for analysis. Depending on the results of the biopsy, we may need to perform additional diagnostic procedures on your nose, mouth, and pharynx, or even remove the lesion entirely through excision or other therapeutic procedures. We may also need to perform a tracheoscopy and laryngoscopy with biopsy or other therapeutic ear procedures if we suspect the lesion to be spreading.","Based on your description, the small spot on the inside of your cheek that doesn't go away and sometimes hurts when you eat could be a mouth ulcer or a sign of Behcet's disease. To address this concern, it would be best to consult with a healthcare provider for a proper evaluation and diagnosis. They may recommend specific medications or treatments based on their assessment.","['Open_wound_of_the_cheek need_medication Lidocaine', 'Open_wound_of_the_cheek need_medication Cefazolin', 'Open_wound_of_the_cheek need_medication Rocuronium', 'Rocuronium possible_cure_disease Open_wound_of_the_cheek', 'Facial_pain possible_disease Shingles_(herpes_zoster)', 'Lidocaine possible_cure_disease Open_wound_of_the_cheek', 'Open_wound_of_the_cheek need_medication Epinephrine possible_cure_disease Poisoning_due_to_antihypertensives', 'Mouth_pain possible_disease White_blood_cell_disease', 'Behcet_disease need_medication Lidocaine possible_cure_disease Open_wound_of_the_cheek', 'Mouth_ulcer possible_disease Behcet_disease']"
345,"Hi Doctor, I have an open wound on my arm due to a recent injury. The pain is quite severe and I am worried about proper treatment for it.","Hello, I am sorry to hear that. Based on your symptoms, I suggest we perform a complete physical skin exam along with wound care management. We will also need to suture the wound and examine your foot. Additionally, we need to do a CAT scan of your head to check for any possible head injury. We will also need to apply a splint to immobilize the injured limb. It's important we also check your blood alcohol level to ensure proper wound care management.","It seems like you have an open wound on your arm from a recent injury. To properly treat it, you should clean the wound with mild soap and water, apply an antibiotic ointment, and cover it with a sterile bandage. If the pain is severe and the wound is deep, it's important to seek medical attention to prevent infection and ensure proper healing.",[]
346,"Doctor, I've been having severe headaches and I recently had a blackout. The doctors at the emergency room told me that I have an intracerebral hemorrhage. What tests do I need to take?","Alright. We need to perform some tests to assess your condition properly. First, we need to do a radiographic imaging procedure to locate and assess the damage caused by the hemorrhage. We also need to do a CT scan to have a more detailed image of the hemorrhage. Additionally, we need to take a blood test to check if there is anemia or if you have abnormal blood clotting. A complete blood count is necessary to look into your red blood cells, white blood cells, and platelets. An electrocardiogram will also be conducted to evaluate your heart's health, as this may have caused the hemorrhage in the first place. Finally, we need to monitor your fluid intake. We may have to administer intravenous fluid replacement to keep your fluid and electrolyte balance stable.","Based on your symptoms and diagnosis of intracerebral hemorrhage, you will need to undergo the following tests: Hematologic tests (blood test), Plain x-ray (X-ray), Radiographic imaging procedure, Complete blood count (CBC), X-ray computed tomography (CT scan). These tests will help in further evaluating the extent of the hemorrhage and any other possible related conditions.","['Intracerebral_hemorrhage need_medical_test Hematologic_tests_(Blood_test)', 'Intracerebral_hemorrhage need_medical_test Plain_x-ray_(X_ray)', 'Intracerebral_hemorrhage need_medical_test Plain_x-ray_(X_ray) can_check_disease Dislocation_of_the_vertebra', 'Intracerebral_hemorrhage need_medical_test Radiographic_imaging_procedure can_check_disease Intracranial_hemorrhage', 'Intracerebral_hemorrhage need_medical_test Hematologic_tests_(Blood_test) can_check_disease Intracranial_hemorrhage', 'Intracerebral_hemorrhage need_medical_test Radiographic_imaging_procedure can_check_disease Dislocation_of_the_vertebra', 'Intracerebral_hemorrhage need_medical_test Complete_blood_count_(Cbc) can_check_disease Intracranial_hemorrhage', 'Intracerebral_hemorrhage need_medical_test Radiographic_imaging_procedure', 'Intracerebral_hemorrhage need_medical_test X-ray_computed_tomography_(Scan_ct)', 'Intracerebral_hemorrhage need_medical_test Plain_x-ray_(X_ray) can_check_disease Spondylosis']"
347,"Doctor, I have been experiencing memory loss and confusion lately. I am afraid that I may have Alzheimer's disease.","We will need to conduct a few tests to make a diagnosis. First, we will need you to undergo an Electrocardiogram (ECG) to check your heart function. We will also need to do an X-ray computed tomography (CT) scan of your brain to check for any abnormalities. After that, we will refer you to a mental health counselor for a consultation and evaluation. We may also recommend psychotherapy to help with your memory loss. Lastly, a Magnetic Resonance Imaging (MRI) and CAT scan of your head (Head CT) may also be necessary as other diagnostic procedures.","Your symptoms of memory loss and confusion could be related to Alzheimer's disease, but they could also indicate other conditions such as depression, stroke, or vitamin B12 deficiency. To determine the cause of your symptoms, we recommend a thorough evaluation including a mental health assessment, cognitive testing, and possibly imaging studies like an MRI or CT scan. This will help us provide an accurate diagnosis and appropriate treatment plan.","['Alzheimer disease has symptom Depression Depressive or psychotic symptoms Difficulty speaking Hostile behavior Irregular appearing scalp Restlessness Problems with movement Eye burns or stings Disturbance of memory Delusions or hallucinations Fears and phobias Muscle cramps contractures or spasms', 'Alzheimer disease need medication Rivastigmine (Exelon) Alendronate-Cholecalciferol Memantine (Namenda) Bromocriptine Donepezil (Aricept) Galantamine Fluvastatin (Lescol) Dapiprazole Ophthalmic Citric Acid Astemizole', 'Disturbance of memory possible disease Depression Transient ischemic attack Subdural hemorrhage Pituitary adenoma Stroke Normal pressure hydrocephalus Intracranial hemorrhage Poisoning due to antidepressants Myoclonus Vitamin B12 deficiency Concussion Poisoning due to sedatives Extrapyramidal effect of drugs Parkinson disease Narcolepsy Hydrocephalus Parathyroid adenoma Syphilis Dysthymic disorder Encephalitis Meningioma Brain cancer Hemochromatosis Alzheimer disease Osteoporosis Pain disorder affecting the neck Dementia Wernicke Korsakoff syndrome Migraine Lewy body dementia Multiple myeloma Spina bifida Essential tremor Open wound of the ear Subarachnoid hemorrhage Dissociative disorder Peripheral nerve disorder Multiple sclerosis Factitious disorder Epilepsy Spinocerebellar ataxia Delirium', 'Alzheimer disease need medical test Psychotherapy Mental health counseling Electrocardiogram Other diagnostic procedures (interview; evaluation; consultation) Magnetic resonance imaging (Mri) X-ray computed tomography (Scan ct) CAT scan of head (Head ct)']"
348,"Doctor, I have been experiencing severe pain and discomfort during sexual intercourse. It feels like my vaginal muscles are contracting and it's becoming difficult to have sex.","Based on your symptoms, I would recommend a pelvis exam to check for any abnormalities in your reproductive organs. I would also suggest an examination of your breast to rule out any possibilities of breast cancer. Additionally, a urinalysis will help us test for any underlying infection. An ultrasonography (ultrasound) will also help us identify any structural abnormalities in your pelvic region. A rectal examination can further assist us in identifying any issues in your rectum or surrounding muscles that may be contributing to your discomfort. Lastly, a complete physical skin exam will be performed to rule out any other skin diseases. Based on your age and medical history, I may also suggest a mammography (mammogram) as a precautionary measure.","Your symptoms during sexual intercourse could be related to a condition called vaginismus, which causes involuntary muscle spasms in the vaginal area, making penetration painful or difficult. It's important to consult with a healthcare provider for a proper evaluation and diagnosis. Tests such as a pelvic exam may be necessary to determine the underlying cause and appropriate treatment.","['Uterine_contractions possible_disease Spontaneous_abortion need_medical_test Urinalysis', 'Uterine_contractions possible_disease Hemophilia need_medical_test HIV_screen_(Hiv_test)', 'Uterine_contractions possible_disease Premature_rupture_of_amniotic_membrane need_medical_test Urinalysis', 'Uterine_contractions possible_disease Hemophilia need_medical_test Ultrasonography_(Ultrasound)', 'Uterine_contractions possible_disease Threatened_pregnancy need_medical_test Urinalysis', 'Uterine_contractions possible_disease Pregnancy need_medical_test Urinalysis', 'Uterine_contractions possible_disease Hemophilia need_medical_test Complete_blood_count_(Cbc)', 'Pain during intercourse possible disease Atrophic vaginitis Vaginitis Female infertility of unknown cause Priapism Bladder cancer Hyperosmotic hyperketotic state Blepharospasm Vaginismus Premature ovarian failure Erectile dysfunction Psychosexual disorder Vulvar disorder Prostate cancer Lichen simplex Fibroadenoma Cervical disorder', 'Uterine_contractions possible_disease Gestational_diabetes need_medical_test Urinalysis', 'Uterine_contractions possible_disease Postpartum_depression need_medical_test Urinalysis']"
349,"Doctor, I have been experiencing irregular menstruation for a few months now and I'm worried that something might be wrong.","Based on your symptoms, we will need to perform a series of medical tests to determine the cause of your irregular menstruation. We will need to do a radiographic imaging procedure, hematologic tests, ultrasonography, pelvis exam, examination of breast, standard pregnancy test, and rectal examination.","Your irregular menstruation could be due to various reasons, including hormonal imbalances, stress, or underlying medical conditions. To determine the cause and appropriate treatment, it is important to consult with a healthcare provider. They may recommend tests such as ultrasound, pelvic exam, blood tests, and a pregnancy test to help diagnose the issue accurately. Treatment options may include medication or lifestyle changes based on the underlying cause identified.","['Idiopathic irregular menstrual cycle has symptom Sharp abdominal pain Lower abdominal pain Intermenstrual bleeding Pelvic pain Cramps and spasms Blood clots during menstrual periods Long menstrual periods Heavy menstrual flow Unpredictable menstruation Painful menstruation Infertility Frequent menstruation', 'Idiopathic irregular menstrual cycle need medication Ortho Cyclen Clomiphene (Clomid) Levonorgestrel Nonoxynol 9 Topical Norethindrone (Loestrin Fe) Medroxyprogesterone Portia Modicon Polythiazide (Renese)', 'Idiopathic irregular menstrual cycle need medical test Ultrasonography (Ultrasound) Examination of breast Pelvis exam Hematologic tests (Blood test) Complete blood count (Cbc) Urinalysis Standard pregnancy test']"
350,"Hi Doctor, I've been having some numbness and tingling in my fingers and arm. My arm also gets tired very easily. I've been told that I might have thoracic outlet syndrome. ","Okay, I would suggest we start with physical therapy exercises to try and alleviate some of your symptoms. We can also conduct other diagnostic procedures such as an interview, evaluation, and consultation. MRI will allow us to see if there is any nerve or blood vessel compression. Additionally, we can try other physical therapy and rehabilitation techniques. In rare cases, a thyroidectomy may be required, and cardiac stress tests can help rule out any potential cardiac causes for your symptoms.","Based on your symptoms of numbness, tingling in your fingers and arm, and easy arm fatigue, thoracic outlet syndrome could be a possible cause. However, these symptoms can also be related to other conditions like neuropathy, connective tissue disorders, multiple sclerosis, or even vitamin B12 deficiency. To confirm the diagnosis and provide appropriate treatment, I recommend consulting with a healthcare professional for a thorough evaluation and possibly some diagnostic tests.","['Thoracic_outlet_syndrome has_symptom Paresthesia', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Neuropathy_due_to_drugs', 'Arm_pain possible_disease Thoracic_outlet_syndrome has_symptom Paresthesia', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Connective_tissue_disorder', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Multiple_sclerosis', 'Thoracic_outlet_syndrome has_symptom Hand_or_finger_pain possible_disease Neuropathy_due_to_drugs', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Vitamin_B12_deficiency', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Sarcoidosis', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Von_Hippel-Lindau_disease', 'Thoracic_outlet_syndrome has_symptom Paresthesia possible_disease Encephalitis']"
351,"Doctor, I have a lump on my wrist and it's been getting bigger. It's painful and limits my wrist movements, what could it be?","Based on your symptoms, it sounds like you may have a ganglion cyst. To confirm this, we need to conduct a radiographic imaging procedure such as a plain x-ray or MRI. We can also perform a complete physical skin exam to make sure it's not something else. If we confirm that it is a ganglion cyst, we may need to do an excision to remove it. After the procedure, wound care management and physical therapy exercises may also be needed to ensure proper healing and function of your wrist.","Based on your description, the lump on your wrist that is painful and limiting movement could be a ganglion cyst. To confirm the diagnosis, it would be advisable to have a radiographic imaging procedure done to check for a ganglion cyst. Treatment options can then be discussed based on the results.","['Wrist_lump_or_mass possible_disease Ganglion_cyst', 'Wrist lump or mass possible disease Ganglion cyst', 'Ganglion_cyst has_symptom Wrist_lump_or_mass possible_disease Ganglion_cyst', 'Ganglion_cyst has_symptom Wrist_lump_or_mass', 'Wrist_pain possible_disease Dislocation_of_the_wrist', 'Wrist_swelling possible_disease Pseudohypoparathyroidism has_symptom Wrist_pain', 'Wrist_swelling possible_disease Injury_to_the_hand has_symptom Wrist_pain', 'Wrist_swelling possible_disease Rheumatoid_arthritis has_symptom Wrist_pain', 'Radiographic_imaging_procedure can_check_disease Ganglion_cyst has_symptom Wrist_lump_or_mass', 'Wrist_swelling possible_disease Gout has_symptom Wrist_pain']"
352,"Doctor, I hurt my knee during a soccer match last week and I'm having trouble walking. I think I might have dislocated it. ","I'm sorry to hear that. Based on your symptoms, we'll need to perform a radiographic imaging procedure to confirm the dislocation. This could include a plain x-ray (X-ray), as well as an application of a splint (Splinting) to help stabilize the knee. Depending on the severity, we may also recommend physical therapy exercises (Exercises) to help with recovery. In some cases, we may need to do a Magnetic resonance imaging (MRI) or other diagnostic procedures (interview; evaluation; consultation). However, we don't need to do an Electroencephalogram (EEG) (Eeg) in this case. Does that all make sense to you?","Based on your symptoms and the information provided, it is possible that you have dislocated your knee. To confirm the diagnosis and determine the extent of the injury, it is recommended to undergo a physical examination and imaging tests such as a plain x-ray or MRI. Treatment options may include physical therapy exercises, splinting, or other interventions based on the severity of the dislocation. It is important to seek medical attention promptly to prevent further complications and ensure proper healing.","['Dislocation_of_the_knee has_symptom Knee_stiffness_or_tightness', 'Dislocation of the knee need medical test Other diagnostic procedures (interview; evaluation; consultation) Physical therapy exercises (Exercises) Radiographic imaging procedure Plain x-ray (X ray) Application of splint (Splinting) Magnetic resonance imaging (Mri) Electroencephalogram (EEG) (Eeg)', 'Joint_pain possible_disease Dislocation_of_the_knee', 'Injury_to_the_knee has_symptom Knee_stiffness_or_tightness possible_disease Dislocation_of_the_knee', 'Knee_pain possible_disease Dislocation_of_the_knee', 'Radiographic_imaging_procedure can_check_disease Dislocation_of_the_knee', 'Injury_to_the_knee need_medical_test Radiographic_imaging_procedure can_check_disease Dislocation_of_the_knee', 'Dislocation_of_the_knee has_symptom Knee_pain', 'Injury_to_the_knee need_medical_test Magnetic_resonance_imaging_(Mri) can_check_disease Dislocation_of_the_knee', 'Knee_stiffness_or_tightness possible_disease Dislocation_of_the_knee']"
353,"Doctor, I've been experiencing abdominal pain and diarrhea for the past few weeks. My stools are also bloody and I feel weak all the time. What could be the problem?","Based on your symptoms, it's possible that you have Crohn's disease. I would recommend some tests to make a diagnosis. We need to start with some basic blood and urine tests, including a complete blood count and urinalysis. We'll also need to check your glucose levels, kidney function, and electrolytes panel. Additionally, we may need to consider intravenous fluid replacement to keep you hydrated.","Your symptoms of abdominal pain, bloody stools, diarrhea, and weakness could indicate a serious condition such as ischemia of the bowel, stomach cancer, or liver disease. It is important to seek medical attention immediately. Tests such as a complete blood count (CBC) and hematologic tests should be conducted to determine the underlying cause and provide appropriate treatment.","['Weakness possible_disease Intestinal_disease has_symptom Rectal_bleeding', 'Lower_abdominal_pain possible_disease Ischemia_of_the_bowel has_symptom Diarrhea', 'Weakness possible_disease Iron_deficiency_anemia has_symptom Rectal_bleeding', 'Weakness possible_disease Stomach_cancer has_symptom Diarrhea', 'Diarrhea possible_disease Hepatitis_due_to_a_toxin has_symptom Sharp_abdominal_pain', 'Weakness possible_disease Intestinal_disease need_medical_test Complete_blood_count_(Cbc)', 'Weakness possible_disease Stomach_cancer has_symptom Vomiting', 'Weakness possible_disease Liver_disease has_symptom Sharp_abdominal_pain', 'Weakness possible_disease Hyponatremia has_symptom Sharp_abdominal_pain', 'Weakness possible_disease Intestinal_disease need_medical_test Hematologic_tests_(Blood_test)']"
354,"Doctor, I had a surgery last month and now I am experiencing some infection in my wound area. Can you suggest what tests I need to take?","You need to take a few tests. Firstly, you need wound care management which includes cleaning and dressing your wound. Then, a complete blood count (CBC) and hematologic tests to check your blood levels. Intravenous fluid replacement will be done to ensure that you remain hydrated. We will also perform a complete physical skin exam to examine the infected area. Additionally, we will check your glucose level and Electrolytes panel to monitor all the levels.","It is important to consult with your healthcare provider if you suspect an infection in your wound area after surgery. They will be able to assess the situation and recommend appropriate tests, such as a wound culture or blood tests, to determine the type of infection and the best course of treatment.",[]
355,"Doctor, I have been feeling really weak and fatigued lately, and I have also had some trouble with my digestion. Do you think there's something wrong with me?","Well, based on your symptoms, it's possible that you may have a folate deficiency. To confirm this, we will need to perform some medical tests. We will need to do a Hematologic test, a Complete blood count (CBC), an Electrolytes panel, measure your Glucose level, conduct a Urinalysis and carry out Kidney function tests. Additionally, an Electrocardiogram (ECG) will also be necessary.","Based on your symptoms of weakness and fatigue, along with digestive issues, there could be various underlying causes. It could be related to intestinal issues, stomach cancer, or pulmonary congestion. To determine the exact cause, it is important to conduct a thorough evaluation. I recommend starting with a complete blood count (CBC), an electrocardiogram (ECG), and possibly glucose and hematologic tests. These tests will help us identify any potential concerns and guide further treatment. It's essential to address these symptoms promptly to ensure your well-being.","['Weakness possible_disease Pulmonary_congestion need_medical_test Complete_blood_count_(Cbc)', 'Weakness possible_disease Intestinal_disease', 'Weakness possible_disease Pulmonary_congestion', 'Weakness possible_disease Pulmonary_congestion need_medical_test Electrocardiogram', 'Weakness possible_disease Pulmonary_congestion need_medical_test Glucose_measurement_(Glucose_level)', 'Weakness possible_disease Pulmonary_congestion need_medical_test Hematologic_tests_(Blood_test)', 'Weakness possible_disease Stomach_cancer has_symptom Fatigue', 'Weakness possible_disease Stomach_cancer', 'Weakness possible_disease Intestinal_disease need_medical_test Complete_blood_count_(Cbc)', 'Weakness possible_disease Intestinal_disease need_medical_test Urinalysis']"
356,"Doctor, I've been experiencing swelling in my legs and feet for the past few weeks. It's been really uncomfortable, and I've been having trouble breathing at times. I think I might have fluid overload.","I'm sorry to hear that. Based on your symptoms, we'll need to run some tests. The first one we'll do is a complete blood count (CBC) and some hematologic tests. We'll also need to perform a radiographic imaging procedure and an electrocardiogram. Additionally, we'll need to do a plain x-ray, measure your glucose levels, and perform some kidney function tests.","Your symptoms of swelling in your legs and feet, along with difficulty breathing, could indeed be related to fluid overload. To confirm this diagnosis and determine the underlying cause, it would be advisable to undergo an electrocardiogram (ECG) to assess your heart function and rule out any cardiac issues contributing to the fluid retention. Additionally, a thorough evaluation of your medical history and a physical examination may help in identifying the specific cause of your symptoms. Treatment options will depend on the underlying condition causing the fluid overload. It is important to seek medical attention promptly to address your symptoms effectively.","['Fluid_overload has_symptom Difficulty_breathing', 'Difficulty_breathing possible_disease Fluid_overload', 'Leg_swelling possible_disease Fluid_overload', 'Fluid_overload has_symptom Leg_swelling', 'Electrocardiogram can_check_disease Fluid_overload has_symptom Difficulty_breathing', 'Shortness_of_breath possible_disease Fluid_overload', 'Fluid overload has symptom Shortness of breath Sharp chest pain Cough Sharp abdominal pain Vomiting Nausea Hand or finger swelling Peripheral edema Leg swelling Weakness Difficulty breathing Fluid retention', 'Fluid_overload has_symptom Shortness_of_breath', 'Electrocardiogram can_check_disease Fluid_overload has_symptom Leg_swelling', 'Peripheral_edema possible_disease Fluid_overload']"
357,"Doctor, I've been having palpitations and shortness of breath, and I was recently diagnosed with Atrial Flutter. What tests do I need to undergo to manage and monitor my condition?","Based on your condition, you will need to undergo several medical tests. Starting with an Electrocardiogram (ECG) to measure the electrical activity of your heart. Followed by Hematologic tests (Blood test) to check for any underlying blood-related conditions that may be causing or contributing to your Flutter. Radiographic imaging procedures like chest x-rays or a CT scan to check for any structural issues within your heart.Moreover, you'll require the following tests to monitor your physical health a Complete blood count (CBC), an electrolyte panel to track your body minerals levels, and a glucose measurement (Glucose level) for overall blood sugar levels. Finally, regular Kidney function tests (Kidney function test) will be needed as certain medications used to treat Atrial Flutter can cause kidney stress.","Based on your diagnosis of Atrial Flutter and your symptoms of palpitations and shortness of breath, you will need to undergo the following tests to manage and monitor your condition effectively:
1. Electrocardiogram (ECG)
2. Hematologic tests (Blood test)
3. Complete blood count (CBC)
4. Glucose measurement
5. Radiographic imaging procedure
6. Electrolytes panel
7. Kidney function tests

These tests will help your healthcare provider assess your heart function, monitor your blood parameters, and ensure proper management of your Atrial Flutter. Additionally, you may also need medications like Warfarin, Digoxin, Sotalol, Amiodarone, and others as prescribed by your healthcare provider.","['Atrial flutter need medical test Electrocardiogram Hematologic tests (Blood test) Complete blood count (Cbc) Glucose measurement (Glucose level) Radiographic imaging procedure Electrolytes panel Kidney function tests (Kidney function test)', 'Palpitations possible_disease Atrial_flutter has_symptom Shortness_of_breath', 'Palpitations possible_disease Atrial_flutter', 'Atrial flutter has symptom Shortness of breath Sharp chest pain Dizziness Chest tightness Palpitations Irregular heartbeat Frequent urination Swollen lymph nodes Increased heart rate Difficulty breathing Fatigue Feeling hot', 'Atrial_flutter has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Atrial_flutter', 'Atrial flutter need medication Warfarin Digoxin Sotalol Amiodarone Flecainide Spironolactone Furosemide Enoxaparin (Lovenox) Carvedilol Diltiazem Propafenone Adenosine', 'Panic_disorder has_symptom Shortness_of_breath possible_disease Atrial_flutter', 'Palpitations possible_disease Atrial_fibrillation has_symptom Shortness_of_breath', 'Atrial_fibrillation has_symptom Shortness_of_breath']"
358,"Doctor, I have noticed some changes in my skin. It's becoming dry and rough. There are some reddish spots and also a lump that has recently appeared. What could be the problem?","Based on your symptoms, I would recommend a complete physical skin exam performed (ML) to evaluate the overall condition of your skin. Additionally, taking a biopsy and excision (removal) of the lump for a lab examination would be necessary. We also need to perform other diagnostic procedures on skin and subcutaneous tissue to determine the underlying condition of your skin. Moreover, I will recommend a lipid panel to assess your cholesterol levels and wound care management for the new lump excision.","Based on the information provided, it is difficult to determine the exact cause of the changes in your skin. Dryness and roughness could be due to various factors such as dehydration, weather changes, or skin conditions like eczema or psoriasis. Reddish spots could indicate irritation, allergies, or skin infections. The lump that has recently appeared may be a cyst, a lipoma, or a skin growth.

To accurately diagnose the issue, it is recommended to consult a dermatologist for a thorough evaluation. They may need to examine the affected areas, possibly perform a biopsy if necessary, and recommend appropriate treatment based on the findings.",[]
359,"Doctor, I've got these small black spots floating in my vision. It's been worrying me a lot lately.","It sounds like you may have floaters. In order to diagnose and evaluate your condition, we need to perform an ophthalmic examination and evaluation, which is a comprehensive eye exam. This will help us determine the cause of your floaters and whether or not any further diagnostic tests or treatments are necessary. Depending on your individual case, we may also need to perform other intraocular therapeutic procedures, as well as other therapeutic procedures on the eyelids, conjunctiva, or cornea. Additionally, we may need to perform a biopsy or provide ophthalmologic and otologic diagnosis and treatment as needed.",Your symptoms of small black spots floating in your vision could be related to floaters. It is essential to have an ophthalmic examination and evaluation (eye exam) to determine the cause and appropriate treatment. Please schedule an appointment with an eye specialist for further assessment and management.,"['Spots_or_clouds_in_vision possible_disease Floaters need_medical_test Ophthalmic_examination_and_evaluation_(Eye_exam)', 'Spots_or_clouds_in_vision possible_disease Floaters has_symptom Spots_or_clouds_in_vision', 'Spots_or_clouds_in_vision possible_disease Floaters need_medical_test Ophthalmologic_and_otologic_diagnosis_and_treatment', 'Spots_or_clouds_in_vision possible_disease Floaters need_medical_test Other_therapeutic_procedures_on_eyelids;_conjunctiva;_cornea', 'Spots_or_clouds_in_vision possible_disease Floaters need_medical_test Other_intraocular_therapeutic_procedures', 'Spots_or_clouds_in_vision possible_disease Floaters has_symptom Foreign_body_sensation_in_eye', 'Spots_or_clouds_in_vision possible_disease Floaters need_medication Phenylephrine_(Duramax)', 'Spots_or_clouds_in_vision possible_disease Floaters has_symptom Symptoms_of_eye', 'Floaters has_symptom Spots_or_clouds_in_vision possible_disease Open_wound_of_the_eye', 'Floaters has_symptom Spots_or_clouds_in_vision']"
360,"Doctor, I have been experiencing severe pain in my tooth. I think I may have a tooth disorder.","Okay, we need to run some tests to confirm that. Based on your symptoms, we will need to perform other diagnostic radiology and related techniques to determine the cause of your tooth disorder. We may also need to prepare for treatment; facial fracture or dislocation, depending on the severity of your condition.","Your severe tooth pain could be related to a tooth disorder, but it's important to consider other possible causes such as gum disease, dental caries, or a tooth abscess. To properly diagnose and treat your condition, we recommend a dental examination to assess the underlying issue. Treatment options may include medication like Clindamycin or Penicillin, and additional tests may be necessary to determine the best course of action.","['Tooth disorder has symptom Headache Toothache Facial pain Mouth ulcer Swollen lymph nodes Peripheral edema Ear pain Jaw swelling Gum pain Mouth pain Bleeding gums Pain in gums', 'Tooth disorder need medication Clindamycin Penicillin Benzocaine Topical Cephalothin Glubionate Calcium Clove Menthol-Phenol Topical', 'Tooth disorder need medical test Other diagnostic radiology and related techniques Treatment; facial fracture or dislocation', 'Toothache possible disease Cellulitis or abscess of mouth Open wound of the mouth Pain after an operation Gum disease Temporomandibular joint disorder Dental caries Tooth abscess Oral mucosal lesion Tooth disorder Broken tooth Jaw disorder Trigeminal neuralgia Aphthous ulcer']"
