ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
21,"amiodarone for ""afib what"" are side effects","Amiodarone may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:
constipation
loss of appetite
headache
decreased sex drive
difficulty falling asleep or staying asleep
flushing
changes in ability to taste and smell
changes in amount of saliva
Some side effects can be serious. If you experience any of the following symptoms, or those listed in the IMPORTANT WARNING section, call your doctor immediately or get emergency medical treatment:
rash
weight loss or gain
restlessness
weakness
nervousness
irritability
intolerance to heat or cold
thinning hair
excessive sweating
changes in menstrual cycle
swelling in the front of the neck (goiter)
swelling of the hands, feet, ankles, or lower legs
uncontrollable shaking of a part of the body
decreased concentration
movements that you cannot control
poor coordination or trouble walking
numbness or tingling in the hands, legs, and feet
muscle weakness
Amiodarone may cause other side effects. Call your doctor if you have any unusual problems while taking this medication.

If you experience a serious side effect, you or your doctor may send a report to the Food and Drug Administration's (FDA) MedWatch Adverse Event Reporting program online (http://www.fda.gov/Safety/MedWatch) or by phone (1-800-332-1088).","['Amiodarone  has side effect  rash  itching  uncontrollable shaking  nervousness  headache  nausea  vomiting  constipation  loss of appetite  decreased sex drive  difficulty sleeping  weight changes  muscle weakness  vision problems  skin sensitivity to sunlight  numbness or tingling  poor coordination  excessive sweating  swelling in neck (goiter)  changes in menstrual cycles  intolerance to heat or cold  changes in taste and smell  blurred vision  lightheadedness  fainting  slow heartbeat  dark colored urine  excessive tiredness  yellowing of skin or eyes  pain in upper right stomach', 'Amiodarone  has warning  may cause lung damage  may cause liver damage  may worsen arrhythmia', 'Amiodarone  possible cure disease  serious life threatening ventricular arrhythmias', 'Amiodarone  has caution  monitor for side effects  do not drink grapefruit juice', 'Amiodarone  has information  may remain in body for months after stopping  requires regular monitoring  may interact with antifungals  may interact with beta blockers  may interact with calcium channel blockers  may interact with diuretics  may interact with other antiarrhythmics  may interact with anticoagulants  may interact with cholesterol medications  may interact with antidepressants  may interact with HIV protease inhibitors  may interact with herbal products  may interact with medications for diabetes or seizures  may interact with narcotic medications  may interact with methotrexate  may interact with rifampin  may interact with lithium  may interact with loratadine  may interact with dextromethorphan  may interact with fentanyl  may interact with other medications not listed', 'Amiodarone  has mechanism  relaxes overactive heart muscles', 'Amiodarone  has instruction  dispose of unneeded medications properly  follow directions on prescription label  do not stop without talking to doctor  may need hospitalization when stopping  keep all appointments with doctor  read Medication Guide  skip missed dose  do not take double dose  keep medication out of reach of children  store at room temperature  do not flush down toilet  avoid prolonged sun exposure  wear protective clothing and sunscreen  have regular eye exams during treatment  inform healthcare providers about recent use  maintain a list of all medications taken', 'Amiodarone  has usage  taken by mouth  taken once or twice a day', 'Amiodarone  has availability  prescription only', 'Amiodarone  has form  tablet']"
22,how to combine dapaliflozin with metformin,"Xigduo® XR (containing Dapagliflozin, Metformin)","['Dapagliflozin  has combination product  Qtern®  Qternmet® XR  Xigduo® XR', 'Dapagliflozin  has mechanism  lowers blood sugar by causing kidneys to get rid of more glucose in urine', 'Dapagliflozin  belongs to class  sodium glucose co transporter 2 (SGLT2) inhibitors', 'Dapagliflozin  possible cure disease  type 2 diabetes  heart failure in adults with type 2 diabetes  risk of hospitalization for heart failure  worsening kidney disease  risk of death due to heart disease', ""Dapagliflozin  has instruction  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  do not flush down toilet  do not stop taking without talking to doctor  take at around the same time every day  read manufacturer's patient information sheet  drink plenty of water to prevent dehydration  dispose of through medicine take back program"", 'Dapagliflozin  has information  may be prescribed for other uses  keep all appointments with doctor and laboratory  blood sugar levels should be checked regularly  urine may test positive for glucose', 'Dapagliflozin  has caution  may cause dizziness when getting up too quickly', 'Dapagliflozin  has side effect  constipation  changes in blood sugar  urinating a lot  stuffy or runny nose  sore throat  leg or arm pain', 'Dapagliflozin  has warning  not for use in type 1 diabetes  not for use in diabetic ketoacidosis', 'Dapagliflozin  has usage  taken by mouth  taken once a day']"
23,why prozac used,"Fluoxetine (Prozac) is used to treat depression, obsessive-compulsive disorder (bothersome thoughts that won't go away and the need to perform certain actions over and over), some eating disorders, and panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks).","['Fluoxetine  has usage  taken by mouth  taken with or without food  taken once a day in the morning  taken twice a day in the morning and at noon  taken once a week for delayed release capsules', 'Fluoxetine  possible cure disease  depression  panic attacks  obsessive compulsive disorder  eating disorders  premenstrual dysphoric disorder  bipolar I disorder', 'Fluoxetine  has warning  may cause suicidal thoughts in young adults  may cause withdrawal symptoms if stopped suddenly', 'Fluoxetine  has mechanism  increases serotonin in the brain', 'Fluoxetine  has caution  inform doctor if pregnant or breastfeeding  may cause drowsiness  do not take more or less than prescribed  may cause angle closure glaucoma  may cause problems in newborns if taken during pregnancy  do not drive or operate machinery until effects are known  alcohol may increase drowsiness  wait at least 5 weeks before taking MAO inhibitors after stopping  discuss risks of using with other medications  inform doctor of any heart problems before starting', 'Fluoxetine  has information  dispose of unneeded medications properly  call poison control in case of overdose  keep all appointments with doctor  do not let anyone else take your medication  keep a list of all medications taken  symptoms of overdose may include confusion and seizures', 'Fluoxetine  belongs to class  selective serotonin reuptake inhibitors (SSRIs)', 'Fluoxetine  has side effect  rash  hives  difficulty breathing  uncontrollable shaking  nervousness  headache  nausea  loss of appetite  difficulty sleeping  excessive sweating  diarrhea  heartburn  seizures  confusion  fast or irregular heartbeat  agitation  anxiety  weakness  dry mouth  weight loss  sexual problems in males  sexual problems in females  memory problems  unusual dreams  abnormal bleeding', 'Fluoxetine  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop taking without talking to doctor  take at around the same time every day  swallow delayed release capsules whole  may start on low dose and gradually increase  do not take double dose for missed one', 'Fluoxetine  has form  tablet  capsule  solution  delayed release capsule']"
24,what type of drug is amphetamine,"Amphetamine (Adzenys ER, Adzenys XR, Dyanavel XR, Evekeo) is used as part of a treatment program to control symptoms of attention deficit hyperactivity disorder (ADHD; more difficulty focusing, controlling actions, and remaining still or quiet than other people who are the same age) in adults and children. Amphetamine (Evekeo) is used to treat narcolepsy (a sleep disorder that causes excessive daytime sleepiness and sudden attacks of sleep). Amphetamine (Evekeo) is also used for a limited period of time (a few weeks) along with a reduced calorie diet and an exercise plan for weight loss in obese people unable to lose weight. Amphetamine is in a class of medications called central nervous system stimulants. It works by changing the amounts of certain natural substances in the brain.",[]
25,how to come off citalopram,"If you suddenly stop taking citalopram, you may experience withdrawal symptoms such as mood changes, irritability, agitation, dizziness, numbness, tingling or electric shock-like sensations in the hands or feet, anxiety, confusion, headache, tiredness, nausea, sweating, shaking, and difficulty falling asleep or staying asleep. Do not stop taking citalopram without talking to your doctor. Your doctor will probably decrease your dose gradually.","['Citalopram  has caution  not for children under 18 years of age  monitor mental health changes  may cause withdrawal symptoms if stopped suddenly  monitor for mood changes during treatment  monitor for heart problems before starting  may affect judgment and movements  avoid alcohol during treatment', 'Citalopram  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop without talking to doctor  take at around the same time every day  doctor may gradually increase dose', 'Citalopram  has duration  may take 1 to 4 weeks for full benefit', 'Citalopram  has side effect  rash  hives  headache  nausea  vomiting  muscle pain  swelling of face or throat  constipation  difficulty sleeping  dark colored urine  excessive tiredness  stomach pain  drowsiness  diarrhea  dizziness  seizures  confusion  fast breathing  unusual bleeding or bruising  agitation  hallucinations  dry mouth  decreased appetite  weight loss  increased sweating  sexual problems in males  sexual problems in females  heavy menstrual periods  unsteadiness  muscle or joint pain  coma  bluish color around mouth', 'Citalopram  possible cure disease  depression', 'Citalopram  has risk  higher risk of suicidal thoughts with depression', 'Citalopram  has mechanism  increases serotonin in the brain', 'Citalopram  has usage  taken by mouth  taken once a day  taken in the morning or evening', 'Citalopram  belongs to class  selective serotonin reuptake inhibitors (SSRIs)', 'Citalopram  has information  keep out of reach of children  keep all appointments with doctor  store at room temperature  report serious side effects to FDA  may be used for obsessive compulsive disorder  may be used for panic disorder  may be used for social anxiety disorder  may be used for posttraumatic stress disorder  may be used for premenstrual dysphoric disorder  may be used for certain male sexual problems  may be used for tingling caused by diabetes  consult doctor for other uses  dispose of properly']"
26,wetting in pants after penicillin shot?,Penicillin G benzathine and penicillin G procaine injection may cause side effects.,[]
27,how to inject insulin,"Your doctor will tell you which type(s) of insulin to use, how much insulin to use, and how often to inject insulin. Follow these directions carefully. Do not use more or less insulin or use it more often than prescribed by your doctor.",[]
28,what to do if missed two days of thyroid medications,"Take the missed dose as soon as you remember it. However, if it is almost time for the next dose, skip the missed dose and continue your regular dosing schedule. Do not take a double dose to make up for a missed one. Tell your doctor if you miss two or more doses of thyroid in a row.",[]
29,how to stop taking amlodipine,Continue to take amlodipine even if you feel well. Do not stop taking amlodipine without talking to your doctor.,"['Amlodipine  has instruction  take missed dose as soon as remembered  do not take double dose for missed dose  dispose of unneeded medications properly  call poison control in case of overdose  follow directions on prescription label  take around the same time every day  do not stop taking without talking to doctor  shake suspension well before use  skip missed dose if less than 12 hours until next dose  do not flush medication down the toilet  call emergency services for severe symptoms of overdose', 'Amlodipine  has precaution  inform doctor of allergies  inform doctor of other medications being taken  monitor for side effects if taking other medications  inform doctor if pregnant or breastfeeding  follow low salt or low sodium diet if prescribed', 'Amlodipine  has information  may be prescribed for other uses  keep all appointments with doctor for blood pressure checks  keep a list of all medications being taken', 'Amlodipine  has side effect  nausea  excessive tiredness  swelling of hands feet ankles or lower legs  stomach pain  dizziness or lightheadedness  drowsiness  flushing  muscle stiffness or tremors', 'Amlodipine  has warning  does not cure high blood pressure angina or coronary artery disease', 'Amlodipine  has serious side effect  fainting  more frequent or severe chest pain  rapid pounding or irregular heartbeat', 'Amlodipine  has storage instruction  keep in original container tightly closed  store at room temperature away from light and moisture  store suspension in refrigerator avoid freezing', 'Amlodipine  has usage  taken alone or in combination with other medications  taken once a day', 'Amlodipine  has mechanism  lowers blood pressure by relaxing blood vessels', 'Amlodipine  has combination product  Azor®  Caduet®  Consensi®  Exforge®  Exforge® HCT  Lotrel®  Prestalia®  Tribenzor®  Twynsta®']"
30,"why no side affects on hydromorphone listed, yet on reg inet they have a list?",Hydromorphone may cause side effects.,"['Hydromorphone  has side effect  rash  difficulty breathing  shortness of breath  uncontrollable shaking  headache  nausea  vomiting  muscle pain  chest pain  constipation  muscle weakness  lightheadedness  fainting  drowsiness  dizziness  seizures  confusion  fast heartbeat  cold clammy skin  agitation  hallucinations  anxiety  weakness  dry mouth  increased sweating  irregular menstruation  decreased sexual desire  unusual snoring  mood changes  difficulty falling asleep  irritability  severe muscle stiffness  extreme drowsiness  shivering  inability to get or keep an erection  hyperactivity  failure to gain weight  long pauses between breaths  narrowing or widening of pupils  slowed heartbeat', 'Hydromorphone  has caution  keep out of reach of children  may cause drowsiness  may cause withdrawal symptoms if stopped suddenly  may cause dizziness when standing up quickly  risk of overuse if history of substance abuse  may decrease fertility in men and women  may cause constipation  do not drink alcohol during treatment  do not take medications containing alcohol during treatment  do not use street drugs during treatment  do not take with certain medications (e.g. MAO inhibitors)  may cause serious side effects in children  may cause breathing problems if history of asthma or lung disease  may cause problems if history of head injury or brain tumor  may cause problems if history of chronic intestinal issues  may cause problems if history of adrenal insufficiency  may cause problems if history of seizures  may cause problems if history of diabetes  may cause problems if history of urinary issues  may cause problems if history of liver or kidney disease  may cause problems if history of gallbladder or pancreas disease  may cause problems if history of thyroid disease  may cause problems if history of low blood pressure', 'Hydromorphone  has warning  may be habit forming  may cause serious or life threatening breathing problems  may cause life threatening withdrawal symptoms in newborns  monitor for breathing problems during first 24 to 72 hours', 'Hydromorphone  has instruction  take exactly as directed  skip missed dose if close to next dose  call poison control in case of overdose  keep all appointments with doctor  do not take double dose  do not stop taking without talking to doctor  keep a list of all medications taken  do not breastfeed while taking  talk to doctor if pregnant or planning to become pregnant  swallow extended release tablets whole  do not take more than prescribed  talk to doctor if pain is not controlled  talk to doctor about naloxone availability  recognize overdose symptoms  do not split chew dissolve or crush extended release tablets  use a dose measuring device for liquid  talk to doctor about pain treatment goals  doctor will decrease dose gradually  dispose of unused medication by flushing  keep track of remaining medication', 'Hydromorphone  belongs to class  opiate (narcotic) analgesics', 'Hydromorphone  has mechanism  changes way brain and nervous system respond to pain', 'Hydromorphone  possible cure disease  severe and persistent pain  severe pain  pain that begins suddenly  pain expected to go away when the cause is healed', 'Hydromorphone  has form  extended release tablet  solution (liquid)  immediate release tablet', 'Hydromorphone  has brand name  Dilaudid®  Exalgo®  Palladone®', 'Hydromorphone  has usage  taken by mouth  taken every 3 to 6 hours (liquid)  taken every 4 to 6 hours (tablets)  taken once daily (extended release)']"
31,can clots still occur when taking rivaroxaban,Rivaroxaban works by decreasing the clotting ability of the blood.,"['Rivaroxaban  has mechanism  blocks action of natural substance that helps blood clots to form', 'Rivaroxaban  has caution  consult doctor if pregnant or breastfeeding  risk of blood clot with epidural or spinal anesthesia  tell doctor if taking other medications that may cause bleeding  do not take if allergic to rivaroxaban or its ingredients  may need to stop before surgery or dental procedures', 'Rivaroxaban  has usage  taken by mouth  taken with food twice daily for 21 days then once daily  taken once daily with or without food after 6 months of anticoagulation  taken once daily with evening meal for atrial fibrillation  taken once daily after hip or knee replacement surgery  taken once daily for hospitalized patients at risk of developing a clot  taken twice daily with or without food for coronary artery disease  given 1 to 3 times a day with food for children after anticoagulation  given 1 to 3 times a day with or without food for children after heart surgery', 'Rivaroxaban  possible cure disease  deep vein thrombosis (DVT)  pulmonary embolism (PE)  prevention of strokes in atrial fibrillation  prevention of DVT and PE after hip replacement surgery  prevention of DVT and PE after knee replacement surgery  prevention of DVT and PE in hospitalized patients  prevention of heart attack stroke or death in coronary artery disease  prevention of DVT and PE in children after anticoagulation treatment  prevention of DVT and PE after heart surgery in children with congenital heart disease', 'Rivaroxaban  has warning  do not stop taking without talking to doctor  higher risk of stroke after stopping if have atrial fibrillation', 'Rivaroxaban  has risk  may cause unusual bleeding or bruising  may take longer than usual to stop bleeding', 'Rivaroxaban  has serious side effect  rash  hives  itching  difficulty breathing or swallowing  headache  blurred vision  tiredness  weakness  decreased urination  bloody black or tarry stools  pink or brown urine  coughing up or vomiting blood  frequent nosebleeds  bleeding from gums  heavy menstrual bleeding  dizziness or fainting  pain in arm or leg  pain or swelling at wound sites  swelling in legs feet or ankles', 'Rivaroxaban  belongs to class  factor Xa inhibitors', 'Rivaroxaban  has side effect  stomach pain  muscle spasm  pain in arms or legs (in children)  vomiting (in children)  cough (in children)  rash (in children)', 'Rivaroxaban  has instruction  take missed dose as soon as remembered  store at room temperature away from heat and moisture  dispose of unneeded medications properly  call poison control in case of overdose  follow directions on prescription label  do not let anyone else take your medication  keep a list of all medications taken  keep all appointments with doctor and laboratory  do not take more or less than prescribed  take at the same time(s) every day  crush tablets and mix with applesauce if unable to swallow  can be given in feeding tubes  do not take double dose to make up for missed one  symptoms of overdose may include unusual bleeding or bruising']"
32,what is naproxen used for,"Prescription naproxen is used to relieve pain, tenderness, swelling, and stiffness caused by osteoarthritis (arthritis caused by a breakdown of the lining of the joints), rheumatoid arthritis (arthritis caused by swelling of the lining of the joints), juvenile arthritis (a form of joint disease in children), and ankylosing spondylitis (arthritis that mainly affects the spine). Prescription naproxen tablets, extended-release tablets, and suspension are also used to relieve shoulder pain caused by bursitis (inflammation of a fluid-filled sac in the shoulder joint), tendinitis (inflammation of the tissue that connects muscle to bone), gouty arthritis (attacks of joint pain caused by a build-up of certain substances in the joints), and pain from other causes, including menstrual pain (pain that happens before or during a menstrual period). Nonprescription naproxen is used to reduce fever and to relieve mild pain from headaches, muscle aches, arthritis, menstrual periods, the common cold, toothaches, and backaches. Naproxen is in a class of medications called NSAIDs. It works by stopping the body's production of a substance that causes pain, fever, and inflammation.","['Naproxen  has usage  taken by mouth  taken once a day for extended release tablets  taken twice a day for arthritis  taken every 8 hours for gout  taken every 6 to 8 hours as needed for pain', ""Naproxen  has mechanism  stops body's production of substances that cause pain fever and inflammation"", 'Naproxen  has instruction  follow directions on package or prescription label  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  do not take double dose  do not share medication with others  shake suspension well before each use  use oral syringe or measuring cup for liquid dose  swallow delayed release and extended release tablets whole  tell doctor before any laboratory test', 'Naproxen  possible cure disease  pain caused by osteoarthritis  pain caused by rheumatoid arthritis  pain caused by ankylosing spondylitis  pain caused by juvenile arthritis  shoulder pain caused by bursitis  pain caused by tendinitis  gouty arthritis  menstrual pain  mild pain from headaches  mild pain from muscle aches  mild pain from the common cold  mild pain from toothaches  mild pain from backaches', 'Naproxen  has caution  monitor for symptoms of serious side effects  do not take if recently had a heart attack  may cause ulcers bleeding or holes in the esophagus stomach or intestine  higher risk for older adults and those with certain conditions  may temporarily decrease fertility in women  do not take around or after 20 weeks of pregnancy  do not take with other NSAIDs without doctor approval  tell doctor if you have liver disease or bleeding disorders', 'Naproxen  has form  suspension  extended release tablet  regular tablet  delayed release tablet', 'Naproxen  has brand name  Aleve  Anaprox  Naprosyn  Flanax  Naprelan  Aleve PM  Treximet  Vimovo', 'Naproxen  has warning  higher risk of heart attack or stroke', 'Naproxen  has side effect  rash  hives  shortness of breath  headache  nausea  constipation  loss of appetite  difficulty sleeping  lightheadedness  excessive tiredness  yellowing of skin or eyes  drowsiness  diarrhea  dizziness  confusion  fast heartbeat  ringing in the ears  unexplained weight gain  flu like symptoms  gas  cloudy or bloody urine  back pain  changes in vision  excessive thirst  burning or tingling in arms or legs  hearing problems  swelling in abdomen ankles feet or legs  sore throat fever chills  skin reddening  bruises or purple blotches under the skin  difficult urination', 'Naproxen  has information  keep out of reach of children  store at room temperature  keep a list of all medications taken  dispose of through medicine take back program  should not be flushed down the toilet  comes as prescription and nonprescription  available as prescription and nonprescription  monitor symptoms and follow up with doctor']"
33,what is aldactazide used for,"The combination of spironolactone and hydrochlorothiazide is used to treat high blood pressure. This medication is also used to treat patients with edema (fluid retention) caused by various conditions, including heart, liver, or kidney disease. Spironolactone is in a class of medications called aldosterone receptor antagonists. It causes the kidneys to eliminate unneeded water and sodium from the body into the urine, but reduces the loss of potassium from the body. Hydrochlorothiazide is in a class of medications called diuretics (''water pills''). It works by causing the kidneys to get rid of unneeded water and salt from the body into the urine.","['Hydrochlorothiazide  possible cure disease  high blood pressure  edema caused by heart disease  edema caused by kidney disease  edema caused by liver disease  edema caused by estrogen  edema caused by corticosteroids  diabetes insipidus  prevent kidney stones in high calcium blood', 'Hydrochlorothiazide  has usage  taken by mouth  taken once or twice a day  taken daily or on certain days for edema', 'Hydrochlorothiazide  has information  controls high blood pressure but does not cure it  brand names include Esidrix Hydrodiuril Microzide Oretic Zide  combination products include Apresazide Accuretic Benicar HCT Diovan HCT Dutoprol Exforge HCT etc.', 'Hydrochlorothiazide  has mechanism  causes kidneys to get rid of unneeded water and salt', 'Hydrochlorothiazide  has warning  call poison control in case of overdose  keep out of reach of children  do not flush down toilet  dispose of through take back programs', 'Hydrochlorothiazide  has form  tablet  capsule  solution', 'Hydrochlorothiazide  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop without talking to doctor  follow low salt or low sodium diet if prescribed  continue taking even if feeling well  get out of bed slowly to avoid dizziness', 'Hydrochlorothiazide  has interaction  NSAIDs such as ibuprofen and naproxen', 'Hydrochlorothiazide  has caution  inform doctor if pregnant or breastfeeding  inform doctor about other medications  may not be suitable for patients with kidney disease  tell doctor if allergic to hydrochlorothiazide or sulfa drugs  take cholestyramine or colestipol 1 hour before or 4 hours after  do not start new medications without discussing with doctor  may cause skin sensitivity to sunlight  may cause dizziness and lightheadedness', 'Hydrochlorothiazide  belongs to class  diuretics']"
34,how to use albuterol oral inhalation demonstration video,"To inhale the aerosol using an inhaler, follow these steps:
Remove the protective dust cap from the end of the mouthpiece. If the dust cap was not placed on the mouthpiece, check the mouthpiece for dirt or other objects. Be sure that the canister is fully and firmly inserted in the mouthpiece.
If you are using the inhaler for the first time or if you have not used the inhaler in more than 14 days, you will need to prime it. You may also need to prime the inhaler if it has been dropped. Ask your pharmacist or check the manufacturer's information if this happens. To prime the inhaler, shake it well and then press down on the canister 4 times to release 4 sprays into the air, away from your face. Be careful not to get albuterol in your eyes.
Shake the inhaler well.
Breathe out as completely as possible through your mouth.
Hold the canister with the mouthpiece on the bottom, facing you and the canister pointing upward. Place the open end of the mouthpiece into your mouth. Close your lips tightly around the mouthpiece.
Breathe in slowly and deeply through the mouthpiece.At the same time, press down once on the container to spray the medication into your mouth.
Try to hold your breath for 10 seconds. remove the inhaler, and breathe out slowly.
If you were told to use 2 puffs, wait 1 minute and then repeat steps 3-7.
Replace the protective cap on the inhaler.
Clean your inhaler regularly. Follow the manufacturer's directions carefully and ask your doctor or pharmacist if you have any questions about cleaning your inhaler.
To inhale the powder using the inhaler, follow these steps. Do not use the Respiclick inhaler with a spacer:
If you will be using a new inhaler for the first time, remove it from the foil wrapper. Look at the dose counter at the back of the inhaler and check that you see the number 200 in the window.
Holding the inhaler upright, with the cap on the bottom and the inhaler pointing upwards, load the dose by opening the protective dust cap at the end of the mouthpiece until it clicks. Do not open the cap unless you are ready to use the inhaler. Every time the protective cap is opened, a dose is ready to inhale. You will see the number in the dose counter go down. Do not waste doses by opening the inhaler unless you are inhaling a dose.
Breathe out as completely as possible through your mouth. Do not blow or exhale into the inhaler.
Place the mouthpiece between your lips well into your mouth. Close your lips tightly around the mouthpiece. Inhale slowly and deeply through your mouth. Do not breath in through your nose. Make sure that your fingers or lips do not block the vent above the mouthpiece.
Remove the inhaler from your mouth and hold your breath for 10 seconds or as long as you comfortably can. Do not blow or exhale through the inhaler.
Close the cap firmly over the mouthpiece.
If you are to inhale 2 puffs, repeat steps 2-6.
Keep the inhaler clean and dry at all times. To clean your inhaler, use a clean, dry tissue or cloth. Do not wash or put any part of your inhaler in water.
To inhale the solution using a nebulizer, follow these steps;
Remove one vial of albuterol solution from the foil pouch. Leave the rest of the vials in the pouch until you are ready to use them.
Look at the liquid in the vial. It should be clear and colorless. Do not use the vial if the liquid is cloudy or discolored.
Twist off the top of the vial and squeeze all of the liquid into the nebulizer reservoir. If you are using your nebulizer to inhale other medications, ask your doctor or pharmacist if you can place the other medications in the reservoir along with albuterol.
Connect the nebulizer reservoir to the mouthpiece or face mask.
Connect the nebulizer to the compressor.
Place the mouthpiece in your mouth or put on the face mask. Sit in an upright, comfortable position and turn on the compressor.
Breathe in calmly, deeply, and evenly for about 5-15 minutes until mist stops forming in the nebulizer chamber.
Clean your nebulizer regularly. Follow the manufacturer's directions carefully and ask your doctor or pharmacist if you have any questions about cleaning your nebulizer.",[]
35,why is pyridostigmine prescribed,Pyridostigmine is used to decrease muscle weakness resulting from myasthenia gravis.,"['Pyridostigmine  possible cure disease  muscle weakness resulting from myasthenia gravis', 'Pyridostigmine  has information  keep a list of all medications  keep all appointments with doctor  do not let anyone else take your medication  sometimes prescribed for other uses  doctor will order lab tests to check response', 'Pyridostigmine  has instruction  take exactly as directed  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  do not stop taking without talking to doctor  swallow extended release tablets whole  keep daily record of dose and effects  take with food or milk', 'Pyridostigmine  has emergency instruction  call poison control for overdose  call emergency services for severe symptoms', 'Pyridostigmine  has serious side effect  hives  difficulty breathing  seizures  confusion  severe itching  skin rash  slurred speech', 'Pyridostigmine  has caution  may cause drowsiness  alcohol can increase drowsiness', 'Pyridostigmine  has side effect  vomiting  muscle weakness  blurred vision  diarrhea  upset stomach  pale skin  drooling  cold sweats  watery eyes  increased urge to urinate  anxiousness and feelings of panic', 'Pyridostigmine  has warning  overdose can cause severe illness', 'Pyridostigmine  has usage  taken by mouth  taken once twice or several times a day', 'Pyridostigmine  has disposal instruction  do not flush down toilet  use medicine take back program for disposal']"
36,what is brand name of acetaminophen,"Acephen Rectal Suppository®
Feverall Rectal Suppository®
Mapap Rectal Suppository®
Neopap Supprettes Rectal Suppository®
Uniserts Rectal Suppository®
Aceta®¶
Actamin®
Adprin B®
Anacin®
Apacet®
Apara®
Apra®
Conacetol®
Dolono®
Feverall®
Genapap®
Genebs®
Gericet®
Halenol®
Infantaire®
Liquiprin®
Lopap®
Mapap®
Mardol®
Masophen®
Meda Cap®
Pain-Eze®
Panadol®
Panex®
Paramol®
Pediapap®
Q-Pap®
Redutemp®
Ridenol®
Silapap®
S-T Febrol®
Tactinal®
Tempra®
T-Panol®
Tycolene®
Tylenol®
Tylophen®
Uni-Ace®
Vitapap®","['Acetaminophen  has brand name  Actamin®  Feverall®  Panadol®  Tempra Quicklets®  Tylenol®  Dayquil®  NyQuil Cold/Flu Relief®  Percocet®', 'Acetaminophen  has other name  APAP  N acetyl para aminophenol  Paracetamol', 'Acetaminophen  has form  tablet  chewable tablet  capsule  suspension  solution  extended release tablet  orally disintegrating tablet', 'Acetaminophen  has information  available without a prescription  may be prescribed for certain conditions  may interact with medications for pain coughs fever and colds  should not be taken with three or more alcoholic drinks daily  combination products should not be used in children under 2 years of age  some brands may contain aspartame', 'Acetaminophen  has instruction  follow directions on package or prescription label  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  do not take double dose for missed dose  store at room temperature away from heat and moisture  dispose of unneeded medications properly  call poison control in case of overdose  keep a written list of all medications', 'Acetaminophen  has side effect  red peeling or blistering skin  rash  hives  itching  swelling of face throat tongue lips eyes hands feet ankles or lower legs  hoarseness  difficulty breathing or swallowing', 'Acetaminophen  has mechanism  changes the way the body senses pain  cools the body', ""Acetaminophen  has caution  check package label for children's dosage  do not give adult products to children  use caution in children 2 to 11 years of age  stop taking if symptoms worsen  stop taking if pain lasts more than 10 days  stop taking if fever lasts more than 3 days  stop giving to children if pain lasts longer than 5 days  stop giving to children if fever lasts longer than 3 days"", 'Acetaminophen  possible cure disease  mild to moderate pain from sore throats  mild to moderate pain from toothaches  mild to moderate pain from backaches  mild to moderate pain from reactions to vaccinations  pain of osteoarthritis  mild to moderate pain from headaches  mild to moderate pain from muscle aches  mild to moderate pain from menstrual periods  mild to moderate pain from colds', 'Acetaminophen  has warning  do not take more than one product containing acetaminophen at a time  do not exceed 4000 mg per day']"
37,how does spiriva work,Tiotropium is in a class of medications called bronchodilators. It works by relaxing and opening the air passages to the lungs to make breathing easier.,[]
38,how to wean off calan sr,Do not stop taking verapamil without talking to your doctor.,[]
