ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
293,"Doctor, I have a deep cut on my arm that won't stop bleeding. What's wrong with me?","It sounds like you have an open wound. The first thing we need to do is suturing of the wound to stop the bleeding. After that, we need to do a plain x-ray to check if there are any foreign objects in the wound. We also need to manage the wound care and potentially apply a splint. Lastly, we may need to do a toxicology screen and blood alcohol test. In severe cases, we might have to do a CAT scan of your head to rule out any nerve damage.","It sounds like you have a significant open wound on your arm that's causing excessive bleeding. This could be due to the depth and location of the wound, or individual differences in how people respond to injuries. While I can't make a definitive diagnosis without examining you, I can say that an open wound is the correct term for what you're describing. 

To manage this, it's important to control the bleeding, clean the wound, and protect it from infection. Depending on the severity, you might need medical attention to close the wound, such as stitches or staples, and possibly a tetanus shot if you haven't had one recently. Topical antibiotics like Bacitracin, Cephalexin, or Cefazolin can help prevent infection, and pain relievers like Lidocaine might be used to manage any discomfort.

Please seek immediate medical attention for this wound, especially if the bleeding doesn't stop or if you notice signs of infection such as increased pain, redness, swelling, or pus. A healthcare professional can provide the necessary care and medications based on the specifics of your injury and medical history.","['Open_wound_of_the_arm need_medication Bacitracin_(Septa)', 'Open_wound_of_the_arm need_medication Cephalexin', 'Open_wound_of_the_arm need_medication Cefazolin', 'Open_wound_of_the_arm need_medication Povidone_Iodine_Topical_(Betadine)', 'Lidocaine possible_cure_disease Open_wound_of_the_arm', 'Open wound of the arm need medication Chlorhexidine Topical Cefadroxil Tetanus Toxoid Vaccine (Adacel) Cefazolin Cephalexin Povidone Iodine Topical (Betadine) Bacitracin (Septa) Lidocaine', 'Hand_or_finger_weakness possible_disease Open_wound_of_the_arm', 'Cephalexin possible_cure_disease Open_wound_of_the_arm', 'Cefazolin possible_cure_disease Open_wound_of_the_arm', 'Open_wound_of_the_arm need_medical_test Plain_x-ray_(X_ray)']"
294,"Hi Doctor, I've been having some difficulty with my muscles lately. I've been feeling a lot weaker and it's been affecting my ability to move around. I'm also experiencing muscle spasms and cramps more frequently.","Based on your symptoms, it sounds like you may have muscular dystrophy. To confirm this diagnosis, we will need to perform several medical tests. The first test we will perform is a complete physical skin exam to evaluate the condition of your muscle tissue. We will also need to do an electrocardiogram to check the functioning of your heart. In addition, we will need to conduct other diagnostic procedures such as interviews and evaluations to understand the extent of the disease. Finally, an occupational therapy assessment and referral to home health care service may be necessary to help you manage your symptoms. We may also recommend physical therapy exercises and other therapeutic procedures to help you regain some of your mobility.","Your symptoms of muscle weakness and increased muscle spasms or cramps could be related to a muscle disorder such as Muscle Spasm. However, they can also be indicative of other conditions like Chronic Inflammatory Demyelinating Polyneuropathy (CIDP), Amyotrophic Lateral Sclerosis (ALS), Hypothyroidism, or Spondylolisthesis. It's important to consult with a healthcare professional for further evaluation. Please note that this advice is based on the provided medical knowledge information and does not replace a thorough medical examination or diagnosis.","['Muscle_cramps possible_disease Muscle_spasm', 'Muscle_spasm has_symptom Muscle_cramps', 'Leg_cramps_or_spasms possible_disease Muscle_spasm', 'Leg_cramps_or_spasms possible_disease Chronic_inflammatory_demyelinating_polyneuropathy_(CIDP)', 'Leg_cramps_or_spasms possible_disease Amyotrophic_lateral_sclerosis_(ALS)', 'Foot_or_toe_cramps_or_spasms possible_disease Knee_ligament_or_meniscus_tear has_symptom Knee_weakness', 'Foot_or_toe_cramps_or_spasms possible_disease Knee_ligament_or_meniscus_tear has_symptom Leg_weakness', 'Cramps_and_spasms possible_disease Blepharospasm', 'Leg_cramps_or_spasms possible_disease Hypothyroidism', 'Leg_cramps_or_spasms possible_disease Spondylolisthesis']"
295,"Doctor, my eye has been hurting a lot lately. It feels like there's something in there.","It sounds like you may have a corneal abrasion. We'll need to take a closer look and do a few tests. First, we'll need to do a nonoperative removal of any foreign body in your eye, followed by wound care management. After that, we'll need to do an ophthalmic examination and evaluation to take a closer look at your eye.","Your symptoms might suggest a foreign body in your eye, or it could be a sign of an eye infection or other eye conditions. It's important to have a medical professional examine your eye to determine the cause of the pain and provide appropriate treatment. Over-the-counter artificial tears can help relieve any potential dryness or discomfort, but they are not a substitute for a proper examination and diagnosis by an eye care professional.","['Foreign_body_sensation_in_eye possible_disease Open_wound_of_the_eye has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Scleritis has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Cornea_infection has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Foreign_body_in_the_eye has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Ectropion has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Central_retinal_artery_or_vein_occlusion has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Corneal_disorder has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Pterygium has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Floaters has_symptom Pain_in_eye', 'Foreign_body_sensation_in_eye possible_disease Subconjunctival_hemorrhage has_symptom Pain_in_eye']"
296,"Doctor, I have been feeling really tired and weak lately, even after getting a lot of rest. I did some research and I think I might have Anemia of chronic disease, what tests should I get done to confirm it?","Based on what you are saying, it is possible for you to have anemia of chronic disease. To confirm this, I would recommend doing a few medical tests such as a complete blood count (CBC), a glucose measurement to check your blood sugar levels, an electrolyte panel, and an electrocardiogram. Also, we will need to do a Hemoglobin A1c measurement test along with a complete physical skin exam to rule out any other possibilities.","Based on your symptoms, anemia of chronic disease is a possibility. However, these symptoms can also be associated with other conditions. To confirm anemia of chronic disease, the following tests could be recommended:

1. Complete Blood Count (CBC): This test measures the size, shape, and number of red blood cells in your body which can help identify anemia.
2. Iron studies: This includes testing for serum iron, total iron-binding capacity, and ferritin levels to assess iron stores in the body.
3. Inflammatory markers: These tests (such as ESR or CRP) can help determine if there is an ongoing inflammation which could be a sign of chronic disease.
4. Other tests: Depending on your medical history and physical examination, further tests might be required to identify the underlying cause of the anemia, such as autoimmune workup, viral serologies, or assessment of nutritional status (vitamin B12, folate levels). Remember that a definitive diagnosis of anemia of chronic disease is usually made after excluding other causes of anemia. Consult with your healthcare professional for personalized advice and recommendations.",[]
297,"Doctor, I have been feeling down and depressed for a long time. I wake up every morning feeling sad and anxious. I feel like I am always in a low mood and can't seem to shake it off. ","I understand, it sounds like you may be experiencing dysthymic disorder. I recommend that you undergo a depression screen to confirm the diagnosis. Additionally, you should undergo psychological and psychiatric evaluation to determine the best course of treatment, which may include psychotherapy and mental health counseling. As for the other tests you mentioned, a lipid panel and toxicology screen would not be necessary for this particular condition. Finally, varicose vein stripping is not related to this issue and is not required.","Your symptoms suggest you're experiencing depression, which can include feelings of sadness, anxiety, and low mood. Depression can be associated with various conditions, such as panic disorder, substance abuse, or bipolar disorder, among others. It's essential to consult with a healthcare professional for a proper diagnosis and treatment options, as they might recommend psychotherapy, mental health counseling, or medication like Venlafaxine, Mirtazapine, Buspirone (Buspar), or Sertraline (Zoloft). Please remember that seeking help is crucial, and you don't have to manage this on your own.","['Depression need medication Venlafaxine (Effexor) Mirtazapine Buspirone (Buspar) Desvenlafaxine (Pristiq) Fluoxetine (Prozac) Trazodone Quetiapine (Seroquel) Sertraline (Zoloft) Bupropion (Wellbutrin) Citalopram (Celexa) Escitalopram (Lexapro) Duloxetine (Cymbalta)', 'Depression has symptom Anxiety and nervousness Depressive or psychotic symptoms Insomnia Abusing alcohol Hostile behavior Drug abuse Excessive anger Disturbance of memory Delusions or hallucinations Temper problems Low self-esteem Depression', 'Anxiety need medical test Psychotherapy Mental health counseling Electrocardiogram Depression screen (Depression screening) Toxicology screen Blood alcohol Cardiac monitoring (Cardiac monitor)', 'Anxiety has symptom Anxiety and nervousness Depression Shortness of breath Depressive or psychotic symptoms Sharp chest pain Insomnia Abnormal involuntary movements Palpitations Irregular heartbeat Headache Increased heart rate Fears and phobias', 'Depression need medical test Psychotherapy Mental health counseling Depression screen (Depression screening) Toxicology screen Psychological and psychiatric evaluation and therapy Blood alcohol Diagnostic spinal tap (Spinal tap)', 'Depression possible disease Panic disorder Turner syndrome Poisoning due to ethylene glycol Drug abuse Eating disorder Restless leg syndrome Substance-related mental disorder Postpartum depression Poisoning due to analgesics Marijuana abuse Dislocation of the elbow Poisoning due to antidepressants Protein deficiency Attention deficit hyperactivity disorder (ADHD) Conversion disorder Bipolar disorder Poisoning due to sedatives Huntington disease Drug abuse (opioids) Drug abuse (methamphetamine) Alcohol intoxication Anxiety Impulse control disorder Hepatitis due to a toxin Alcohol abuse Drug withdrawal Dysthymic disorder Drug abuse (barbiturates) Drug abuse (cocaine) Alzheimer disease Poisoning due to anticonvulsants Heart contusion Dislocation of the wrist Psychosexual disorder Marfan syndrome Somatization disorder Schizophrenia Social phobia Post-traumatic stress disorder (PTSD) Drug poisoning due to medication Psychotic disorder Dissociative disorder Poisoning due to antipsychotics Behcet disease Neurosis Adjustment reaction Factitious disorder Obsessive compulsive disorder (OCD) Personality disorder Acute stress reaction Delirium Conduct disorder Asperger syndrome Kaposi sarcoma Depression', 'Anxiety need medication Lorazepam Alprazolam (Xanax) Clonazepam Buspirone (Buspar) Clorazepate Oxazepam Flurazepam L-Methylfolate Loxapine Meprobamate (Miltown)']"
298,"Doctor, I think I might have Scarlet fever. I have a rash all over my body and my throat is sore.","Based on your symptoms, I would like to perform a complete physical skin exam to confirm the diagnosis. Additionally, I would like to conduct an Influenzavirus antibody assay to rule out concurrent influenza infection.","Your symptoms of a sore throat and a rash on your body are consistent with Scarlet Fever. This is a bacterial illness that often presents with a bright red rash on the body, high fever, and a sore throat. However, other conditions can also cause these symptoms, so it's important to consult with a healthcare professional for a definitive diagnosis. A complete physical skin exam (ML) is typically used to confirm Scarlet Fever.","['Scarlet_fever has_symptom Sore_throat', 'Throat_swelling possible_disease Scarlet_fever has_symptom Sore_throat', 'Scarlet fever has symptom Sore throat Cough Throat swelling Difficulty in swallowing Skin swelling Fever Groin pain Coryza Sinus congestion Skin rash Mouth pain Penis pain', 'Throat_swelling possible_disease Scarlet_fever', 'Throat_swelling possible_disease Scarlet_fever need_medical_test Complete_physical_skin_exam_performed_(ML)', 'Skin_rash possible_disease Scarlet_fever', 'Throat_swelling possible_disease Scarlet_fever has_symptom Skin_rash', 'Scarlet_fever has_symptom Throat_swelling', 'Throat_swelling possible_disease Scarlet_fever has_symptom Throat_swelling', 'Scarlet_fever has_symptom Skin_rash']"
299,"Doctor, I have been experiencing shortness of breath, fatigue and swelling in my legs lately. My previous medical history also indicates that I have high blood pressure. Could it be related to my heart?","Yes, it is possible that you are suffering from hypertensive heart disease. In order to confirm the diagnosis and evaluate the extent of the disease, I would recommend you to undergo a series of medical tests such as hematologic tests (blood test), complete blood count (CBC), electrocardiogram, glucose measurement (glucose level), lipid panel, ultrasonography (ultrasound), and a complete physical skin exam performed (ML). These tests will help me to understand the severity of your condition and provide you with an appropriate treatment plan.","Yes, your symptoms could indeed be related to your heart, specifically a condition known as Hypertensive Heart Disease, which is often associated with high blood pressure. The swelling in your legs (Leg swelling) and fatigue are possible symptoms of this condition, and it can also cause shortness of breath. Given your history of high blood pressure, it's a reasonable concern to have. To confirm, we would need to conduct some medical tests, including a Complete Blood Count (CBC) and possibly Hematologic tests.","['Fatigue possible_disease Hypertensive_heart_disease has_symptom Leg_swelling', 'Leg_swelling possible_disease Heart_failure has_symptom Shortness_of_breath', 'Leg_swelling possible_disease Hypertensive_heart_disease', 'Hypertensive_heart_disease has_symptom Leg_swelling', 'Fatigue possible_disease Hypertensive_heart_disease has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Hypertensive_heart_disease', 'Leg_swelling possible_disease Heart_failure need_medical_test Complete_blood_count_(Cbc)', 'Shortness_of_breath possible_disease Ischemic_heart_disease', 'Leg_swelling possible_disease Heart_failure need_medical_test Hematologic_tests_(Blood_test)', 'Leg_swelling possible_disease Heart_failure']"
300,"Hi Doctor, I have been struggling with drug abuse of barbiturates lately. I feel like it's taking a toll on my mental and physical health. ","I'm sorry to hear that. We need to start with mental health counseling and psychotherapy. Also, we need to perform a series of tests to analyze the levels of drugs and alcohol in your system. This includes Urinalysis, Blood Alcohol levels, and a Toxicology Screen. We also need to perform a Psychological and Psychiatric evaluation and Therapy to develop a treatment plan that is tailored to your individual needs. Lastly, we need to perform a Depression Screen to check if you are suffering from Depression.","Your barbiturate drug abuse could be causing symptoms such as anxiety, nervousness, depression, hostility, and abnormal involuntary movements. It's also possible that you're experiencing excessive anger or slurring words, which are symptoms often associated with alcohol abuse. 

Given your disclosure, it's crucial to address both the physical and mental health impacts of your drug use. I would recommend medical tests such as a toxicology screen, urinalysis, and psychological and psychiatric evaluation to assess your current health status and the extent of the barbiturate abuse.

Additionally, medications like Clonazepam, Mirtazapine, Acamprosate (Campral), Thiamine, Trazodone, Quetiapine (Seroquel), Methadone, Benztropine, Chloral Hydrate, Bupropion (Wellbutrin), and Duloxetine (Cymbalta) might be beneficial in your recovery process. Please consult a healthcare professional for an accurate diagnosis and treatment plan tailored to your needs.","['Drug abuse (barbiturates) need medication Clonazepam Mirtazapine Acamprosate (Campral) Thiamine Trazodone Quetiapine (Seroquel) Methadone Benztropine Chloral Hydrate Bupropion (Wellbutrin) Duloxetine (Cymbalta)', 'Drug abuse (barbiturates) has symptom Anxiety and nervousness Depression Depressive or psychotic symptoms Abnormal involuntary movements Abusing alcohol Hostile behavior Drug abuse Excessive anger Slurring words Delusions or hallucinations', 'Drug abuse (barbiturates) need medical test Psychotherapy Mental health counseling Depression screen (Depression screening) Toxicology screen Psychological and psychiatric evaluation and therapy Blood alcohol Urinalysis', 'Drug_abuse need_medication Methadone possible_cure_disease Drug_abuse_(barbiturates)', 'Alcohol_abuse has_symptom Excessive_anger possible_disease Drug_abuse_(barbiturates)', 'Alcohol_abuse has_symptom Slurring_words possible_disease Drug_abuse_(barbiturates)', 'Drug_withdrawal has_symptom Abnormal_involuntary_movements possible_disease Drug_abuse_(barbiturates)', 'Alcohol_abuse need_medication Thiamine possible_cure_disease Drug_abuse_(barbiturates)', 'Drug_abuse_(methamphetamine) need_medical_test Mental_health_counseling can_check_disease Drug_abuse_(barbiturates)', 'Drug_withdrawal need_medication Chloral_Hydrate possible_cure_disease Drug_abuse_(barbiturates)']"
301,"Hi doctor, I have been experiencing irregular periods and excessive hair growth on my face and body. I also experience acne on my skin from time to time. ","It sounds like you may be suffering from Polycystic Ovarian Syndrome or PCOS. To confirm the diagnosis, we will need to conduct a series of medical tests including hematologic tests, a pelvic exam, and ultrasonography. We will also need to examine your breasts, perform a lipid panel test, and check if you are pregnant with a standard pregnancy test. Finally, we will need to conduct a Hemoglobin A1c measurement to check for insulin resistance.","Your symptoms might be related to Polycystic Ovarian Syndrome (PCOS), which can cause irregular periods, excessive hair growth, and acne. Other possible causes could include a fungal infection of the hair or pituitary adenoma. I recommend consulting with your healthcare provider for further evaluation and potential testing, such as a pelvic ultrasound or hormonal tests, to determine the underlying cause and appropriate treatment.","['Acne has_symptom Long_menstrual_periods possible_disease Idiopathic_irregular_menstrual_cycle', 'Acne has symptom Skin swelling Abnormal appearing skin Acne or pimples Skin growth Irregular appearing scalp Skin moles Long menstrual periods Skin dryness peeling scaliness or roughness Warts Too little hair Skin rash Nose deformity', 'Skin_growth possible_disease Acne', 'Long menstrual periods possible disease Pituitary adenoma Uterine fibroids Idiopathic nonmenstrual bleeding Von Willebrand disease Female infertility of unknown cause Idiopathic absence of menstruation Premenstrual tension syndrome Impulse control disorder Endometrial cancer Autism Mittelschmerz Polycystic ovarian syndrome (PCOS) Fibrocystic breast disease Menopause Idiopathic excessive menstruation Acne Migraine Idiopathic irregular menstrual cycle Peripheral arterial embolism Idiopathic painful menstruation Breast infection (mastitis)', 'Acne has_symptom Skin_growth possible_disease Fungal_infection_of_the_hair', 'Idiopathic_irregular_menstrual_cycle has_symptom Long_menstrual_periods', 'Acne has_symptom Irregular_appearing_scalp possible_disease Fungal_infection_of_the_hair', 'Acne has_symptom Skin_growth possible_disease Acne', 'Fungal infection of the hair has symptom Skin swelling Abnormal appearing skin Skin lesion Acne or pimples Skin growth Irregular appearing scalp Pelvic pain Itching of skin Skin dryness peeling scaliness or roughness Skin irritation Itchy scalp Skin rash', 'Skin_growth possible_disease Breast_infection_(mastitis) has_symptom Long_menstrual_periods']"
302,"Doctor, I have been experiencing severe headaches and confusion lately. I am also having difficulty speaking and understanding things. What could be wrong with me?","Based on your symptoms, it is possible that you are suffering from encephalitis. In order to confirm this, we will need to conduct a few medical tests. We will need to do radiographic imaging and a magnetic resonance imaging (MRI) of your brain. We may also need to have you do some physical therapy exercises and other diagnostic procedures such as an interview, evaluation, and consultation with a specialist. Additionally, we may need to carry out an occupational therapy assessment, speech therapy, liver function tests, and a diagnostic spinal tap to be sure and give you the appropriate treatment.","Your symptoms could be associated with a variety of conditions, such as a stroke, transient ischemic attack, or brain disorder. However, it's important to note that only a healthcare professional can provide a precise diagnosis based on a thorough examination and necessary tests. I recommend seeking immediate medical attention, as these symptoms may suggest a serious condition requiring urgent care.",['Difficulty speaking possible disease Vocal cord polyp Transient ischemic attack Stroke Normal pressure hydrocephalus Intracranial hemorrhage Conductive hearing loss Marijuana abuse Tuberous sclerosis Cranial nerve palsy Concussion Hyperopia Parkinson disease Myelodysplastic syndrome Hydrocephalus Autism Hemiplegia Meningioma Brain cancer Hemochromatosis Alzheimer disease Decubitus ulcer Poisoning due to anticonvulsants Presbyopia Dementia Kidney disease due to longstanding hypertension Amyotrophic lateral sclerosis (ALS) Down syndrome Vitamin B deficiency Poisoning due to antipsychotics Cerebral edema Dislocation of the finger Birth trauma Fracture of the pelvis Lichen simplex Bone disorder Epilepsy Spinocerebellar ataxia Osteomyelitis Developmental disability Delirium Guillain Barre syndrome Laryngitis Poisoning due to opioids Lichen planus']
303,"Hi doctor, I think I have a cyst on my eyelid. It's been bothering me for a while now and it's starting to affect my vision. ","Based on your symptoms, the required medical test for your condition would be excision (removal) and biopsy of the cyst. However, if the cyst has caused damage to your vision, we may need to do lens and cataract procedures, other therapeutic procedures on your eyelids, conjunctiva, or cornea, or even a corneal transplant. We may also need to do ophthalmologic and otologic diagnosis and treatment. Lastly, procedures on the spleen may be necessary only in rare cases.","Your symptoms suggest you might have a cyst on your eyelid, which could be the cause of your vision problems. However, other conditions like Pinguecula, Glaucoma, Ectropion, or Cornea infection could also cause similar symptoms.  To confirm, we would need an ophthalmologic and otologic diagnosis, possibly followed by a biopsy or other therapeutic procedures on the eyelids or conjunctiva. Please consult with an eye care professional for further evaluation.","['Cyst of the eyelid has symptom Skin growth Diminished vision Symptoms of eye Pain in eye Abnormal movement of eyelid Itchiness of eye Muscle swelling Elbow cramps or spasms Mass on eyelid Eyelid lesion or rash Skin rash Wrinkles on skin', 'Pinguecula has_symptom Diminished_vision possible_disease Cyst_of_the_eyelid', 'Cyst of the eyelid need medical test Ophthalmologic and otologic diagnosis and treatment Excision (Removal) Biopsy Other therapeutic procedures on eyelids; conjunctiva; cornea Lens and cataract procedures Corneal transplant Procedures on spleen (Spleen operation)', 'Cyst of the eyelid need medication Dexamethasone-Tobramycin Ophthalmic Latanoprost Brimonidine Ophthalmic Triamcinolone Topical Product Erythromycin Ophthalmic Terbinafine Topical Proparacaine Ophthalmic Sodium Sulfacetamide Ophthalmic Fluorouracil Carteolol Ophthalmic Betaxolol Ophthalmic', 'Floaters need_medical_test Biopsy can_check_disease Cyst_of_the_eyelid', 'Pinguecula has_symptom Symptoms_of_eye possible_disease Cyst_of_the_eyelid', 'Glaucoma need_medical_test Lens_and_cataract_procedures can_check_disease Cyst_of_the_eyelid', 'Ectropion has_symptom Abnormal_movement_of_eyelid possible_disease Cyst_of_the_eyelid', 'Ectropion has_symptom Eyelid_lesion_or_rash possible_disease Cyst_of_the_eyelid', 'Cornea_infection need_medication Proparacaine_Ophthalmic possible_cure_disease Cyst_of_the_eyelid']"
304,"Doctor, I have been experiencing redness, swelling and pain in my penis head for the past few days. I think I might have Balanitis.","It is advisable to undergo a Complete physical skin exam performed, Urinalysis, a Rectal examination, and Prostate specific antigen measurement. Also, we may need to perform Excision and Other diagnostic procedures like an interview, evaluation and consultation. As part of the treatment plan, we may recommend you to get Prophylactic vaccinations and inoculations.","Your symptoms could indeed be indicative of balanitis, which is an inflammation of the foreskin and head of the penis. However, other conditions like some sexually transmitted infections might present similar symptoms. It's important to consult with a healthcare professional for a proper diagnosis and treatment. Over-the-counter creams or medications may provide temporary relief, but they might not address the underlying cause.",[]
305,"Doctor, I feel like there is something stuck in my throat and I can't seem to swallow properly.","Based on your symptoms, you may have a foreign body in your throat. We will need to do a radiographic imaging procedure, such as a plain x-ray, to locate the object.Patient Is there a possibility of removing it non-operatively?","Your symptom of something stuck in your throat and difficulty swallowing could be due to several conditions, including a foreign body in the throat, laryngitis, or thyroid disease. It's also possible that this could be related to a more serious condition like cancer of the head and neck or Amyotrophic Lateral Sclerosis (ALS). To ensure proper diagnosis, it would be best to undergo a medical evaluation, which may include an endoscopy, blood tests, and imaging studies.","['Throat_feels_tight possible_disease Laryngitis has_symptom Difficulty_in_swallowing', 'Throat_feels_tight possible_disease Head_and_neck_cancer has_symptom Difficulty_in_swallowing', 'Foreign_body_in_the_throat has_symptom Difficulty_in_swallowing', 'Foreign_body_in_the_throat has_symptom Difficulty_in_swallowing possible_disease Cellulitis_or_abscess_of_mouth', 'Foreign_body_in_the_throat has_symptom Difficulty_in_swallowing possible_disease Amyotrophic_lateral_sclerosis_(ALS)', 'Difficulty_in_swallowing possible_disease Foreign_body_in_the_throat', 'Throat_feels_tight possible_disease Parathyroid_adenoma has_symptom Difficulty_in_swallowing', 'Throat_feels_tight possible_disease Thyroid_nodule has_symptom Difficulty_in_swallowing', 'Foreign_body_in_the_throat has_symptom Difficulty_in_swallowing possible_disease Anemia_due_to_malignancy', 'Throat_feels_tight possible_disease Thyroid_disease has_symptom Difficulty_in_swallowing']"
306,"Hi doctor, I have been struggling with drug abuse, especially cocaine. I want to get help.","I'm glad to hear that. In order to assess and treat your condition, I recommend a series of medical tests. These include mental health counseling and psychotherapy to address the underlying psychological issues that may contribute to your addiction. We will also need to conduct a urinalysis, electrocardiogram, toxicology screen, blood alcohol test, and liver function test to evaluate your overall health and the extent of the damage caused by your drug use.","I'm glad you've reached out and expressed your desire to get help for drug abuse, particularly cocaine. This is a significant step, and I'm here to provide support and guidance. The medical knowledge information provided indicates that drug abuse, including cocaine, can be associated with various symptoms such as depression, hostility, excessive anger, and fears/phobias, among others.

To address your issue, the information suggests several medications like Acamprosate (Campral), Haloperidol, Naltrexone, Pergolide, Fluphenazine (Prolixin), Combivir, Lopinavir, Disulfiram (Antabuse), Fosamprenavir (Lexiva), and Atovaquone that could be beneficial. However, it's important to note that the decision on which medication to use should be made by a healthcare professional who can assess your specific needs and potential interactions with other conditions or medications.

Additionally, psychotherapy and mental health counseling are highlighted as potential aids in managing drug abuse, including cocaine. These methods can help address underlying issues contributing to the substance abuse and provide coping strategies.

Remember, it's crucial to consult with a healthcare professional for personalized advice and treatment. They can guide you through the recovery process and connect you with resources such as support groups that can be invaluable during this time.","['Drug abuse (cocaine) need medication Acamprosate (Campral) Haloperidol Naltrexone Pergolide Fluphenazine (Prolixin) Combivir Lopinavir Disulfiram (Antabuse) Fosamprenavir (Lexiva) Atovaquone', 'Drug abuse (cocaine) has symptom Depression Depressive or psychotic symptoms Sharp chest pain Abusing alcohol Hostile behavior Drug abuse Excessive anger Delusions or hallucinations Fears and phobias Hysterical behavior Nightmares', 'Alcohol_abuse need_medication Naltrexone possible_cure_disease Drug_abuse_(cocaine)', 'Drug_abuse_(opioids) need_medical_test Blood_alcohol can_check_disease Drug_abuse_(cocaine)', 'Drug_abuse_(methamphetamine) need_medical_test Psychotherapy can_check_disease Drug_abuse_(cocaine)', 'Drug_abuse_(opioids) need_medication Pergolide possible_cure_disease Drug_abuse_(cocaine)', 'Drug_abuse_(methamphetamine) need_medication Haloperidol possible_cure_disease Drug_abuse_(cocaine)', 'Drug_abuse_(methamphetamine) has_symptom Depressive_or_psychotic_symptoms possible_disease Drug_abuse_(cocaine)', 'Drug_abuse_(methamphetamine) has_symptom Fears_and_phobias possible_disease Drug_abuse_(cocaine)', 'Drug_abuse_(methamphetamine) need_medical_test Mental_health_counseling can_check_disease Drug_abuse_(cocaine)']"
307,"Hi Doctor, I have been experiencing vision problems lately, and my eye has been hurting with movements. Could you please help me?","Based on what you've shared with me, it is possible that you might have optic neuritis. I would recommend a series of tests to confirm the diagnosis. We need to conduct a radiographic imaging procedure, a magnetic resonance imaging (MRI), and an ophthalmic examination and evaluation (eye exam). Additionally, a diagnostic spinal tap (spinal tap), diagnostic ultrasound of the heart (echocardiogram), and other therapeutic procedures on the eyelids, conjunctiva or cornea may also be required. Patient Thank you for your help, Doctor. I will get the tests done as soon as possible.","Your symptoms might be related to a vision problem such as Hyperopia, Myopia, Amblyopia or Astigmatism. However, they could also indicate a foreign body in your eye. The eye pain with movements suggests a possible foreign body, which is an urgent condition. Please consult an ophthalmologist for a thorough examination.","['Eye_moves_abnormally possible_disease Hyperopia', 'Eye_moves_abnormally possible_disease Myopia', 'Eye_moves_abnormally possible_disease Amblyopia', 'Abnormal_movement_of_eyelid possible_disease Foreign_body_in_the_eye', 'Abnormal_movement_of_eyelid possible_disease Myopia', 'Abnormal_movement_of_eyelid possible_disease Presbyopia', 'Abnormal_movement_of_eyelid possible_disease Hyperopia', 'Abnormal_movement_of_eyelid possible_disease Toxic_multinodular_goiter has_symptom Spots_or_clouds_in_vision', 'Abnormal_movement_of_eyelid possible_disease Amblyopia', 'Eye_moves_abnormally possible_disease Astigmatism']"
308,"Doctor, I've been feeling some palpitations lately and my heart seems to be racing at times.","Based on what you're describing, I suspect that you may have premature atrial contractions (PACs). Patient What kind of tests will I need to confirm this?","Your symptoms of heart palpitations and increased heart rate could be related to several conditions, including Ischemic heart disease, Arrhythmia, Endocarditis, Anxiety, Mitral valve disease, Angina, or Paroxysmal supraventricular tachycardia. Some of these conditions may require immediate medical attention. It's important to consult with a healthcare professional who can provide a proper evaluation and necessary tests to determine the exact cause.","['Increased_heart_rate possible_disease Ischemic_heart_disease has_symptom Palpitations', 'Increased_heart_rate possible_disease Arrhythmia has_symptom Palpitations', 'Increased_heart_rate possible_disease Endocarditis has_symptom Palpitations', 'Palpitations possible disease Panic disorder Sick sinus syndrome Coronary atherosclerosis Normal pressure hydrocephalus Hashimoto thyroiditis Atrial fibrillation Heart block Magnesium deficiency Pericarditis Pulmonary fibrosis Mitral valve disease Drug abuse (methamphetamine) Anxiety Chronic rheumatic fever Premature ventricular contractions (PVCs) Hypercholesterolemia Hypertensive heart disease Premature atrial contractions (PACs) Subacute thyroiditis Atrial flutter Orthostatic hypotension Paroxysmal ventricular tachycardia Myocarditis Ischemic heart disease Paroxysmal supraventricular tachycardia Pulmonary hypertension Aortic valve disease Endocarditis Heat stroke Cardiac arrest Cardiomyopathy Sinus bradycardia Graves disease Arrhythmia Angina Heart failure Abdominal aortic aneurysm', 'Increased_heart_rate possible_disease Aortic_valve_disease has_symptom Palpitations', 'Increased_heart_rate possible_disease Anxiety has_symptom Palpitations', 'Increased_heart_rate possible_disease Chronic_rheumatic_fever has_symptom Palpitations', 'Increased_heart_rate possible_disease Mitral_valve_disease has_symptom Palpitations', 'Increased_heart_rate possible_disease Angina has_symptom Palpitations', 'Increased_heart_rate possible_disease Paroxysmal_supraventricular_tachycardia has_symptom Palpitations']"
