ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
46,is pramoxine a nsaid?,Pramoxine is in a class of medications called topical anesthetics. It works by stopping nerves from sending pain signals.,"No, Pramoxine is not a Nonsteroidal Anti-inflammatory Drug (NSAID). It's a topical local anesthetic used to treat pain and itching. NSAIDs, like Diclofenac Topical, work by reducing inflammation and are often used to treat conditions like arthritis.","['Pramoxine  possible cure disease  pain from insect bites  itching from insect bites  pain from poison ivy  pain from poison oak  pain from poison sumac  pain from minor cuts  pain from scrapes  pain from burns  minor skin irritation  rashes  dry itchy skin  soreness from hemorrhoids  burning from hemorrhoids  itching from hemorrhoids', 'Pramoxine  has instruction  follow directions on package or prescription label  use exactly as directed  wash hands after application  do not apply to open wounds  do not use bandages or wraps after application  apply small amount to affected area  clean affected area before application  if symptoms continue for longer than seven days call doctor  if missed dose apply as soon as remembered  if almost time for next dose skip missed dose', 'Pramoxine  has mechanism  stops nerves from sending pain signals', 'Pramoxine  has information  dispose of unneeded medications properly  keep medication out of reach of children  store at room temperature  may be prescribed for other uses  do not flush medication down the toilet', 'Pramoxine  has brand name  Fleet®  Pain Relief  Itch X®  PrameGel®  Prax®  Tronolane®  Epifoam® (containing Hydrocortisone Pramoxine)  Pramosone® (containing Hydrocortisone Pramoxine)  Proctofoam® (containing Hydrocortisone Pramoxine)', 'Pramoxine  has side effect  redness at affected area  irritation at affected area  swelling at affected area  burning at affected area  stinging at affected area  pain at affected area  dryness at affected area', 'Pramoxine  has usage  applied to the skin  applied to the rectal area  applied several times a day  cream or pledgets may be used up to five times a day  spray or gel may be used 3 or 4 times daily', 'Pramoxine  has form  solution  cream  gel  foam  lotion  spray  pledgets', 'Pramoxine  has warning  call doctor if skin rash occurs  call doctor if bleeding at affected area occurs  call doctor if severe itching occurs  call doctor if difficulty breathing occurs  call doctor if swelling of face occurs  call doctor if hoarseness occurs', 'Diclofenac Topical  has brand name  Pennsaid  Voltaren Arthritis Pain']",0.7259114980697632,0.8531606197357178,0.7844088673591614
47,how to group of mebendazole,"Mebendazole is used to treat several types of worm infections. Mebendazole (Vermox) is used to treat roundworm and whipworm infections. Mebendazole (Emverm) is used to treat pinworm, whipworm, roundworm, and hookworm infections. Mebendazole is in a class of medications called anthelmintics. It works by killing the worms.","Based on the provided medical knowledge information, Mebendazole is an anthelmintic medication used to treat various worm infections. It should be taken as directed, either as a chewable tablet or crushed and mixed with food. The dosage and duration vary depending on the specific infection (e.g., single dose for pinworm, twice a day for 3 days for whipworm, roundworm, and hookworm infections). 

Regarding your question about ""grouping"" Mebendazole, I assume you're asking about its classification. Mebendazole belongs to the class of drugs called anthelmintics, which are used to treat parasitic worm infections. 

Please remember that while I strive to provide accurate and helpful information, I cannot replace a consultation with a healthcare professional. Always consult with a healthcare provider for any medical advice or concerns.","['Mebendazole  belongs to class  anthelmintics', 'Mebendazole  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  call poison control in case of overdose  follow directions on prescription label  keep a list of all medications  keep all appointments with doctor  do not let anyone else take your medication  chew the tablets or crush and mix with food  do not swallow Vermox tablet whole  take steps to prevent reinfection  wash hands often to prevent infection  call doctor if symptoms persist after treatment', 'Mebendazole  has warning  inform doctor if pregnant or breastfeeding  inform doctor if allergic to mebendazole', 'Mebendazole  has storage instruction  store at room temperature  keep in original container  dispose of properly', 'Mebendazole  has usage  taken twice a day for 3 days (whipworm roundworm hookworm)  taken as a single dose (pinworm)  taken as a single dose (Vermox)', 'Mebendazole  has information  may be prescribed for other uses  brand names include Emverm and Vermox', 'Mebendazole  has form  chewable tablet', 'Mebendazole  possible cure disease  worm infections  roundworm infections  whipworm infections  pinworm infections  hookworm infections', 'Mebendazole  has serious side effect  rash  hives  difficulty breathing or swallowing  shortness of breath  seizures  fever  chills  sore throat', 'Mebendazole  has side effect  nausea  vomiting  loss of appetite  stomach pain  diarrhea']",0.7892051339149475,0.8779793977737427,0.8312287330627441
48,"when used as a rinse, how big should the amount of lidocaine used","Lidocaine viscous comes as a thick liquid and should be shaken well before using. Lidocaine viscous usually is used as needed but not more frequently than every 3 hours, with a maximum of 8 doses in 24 hours. In children under 3 years of age, do not use more frequently than every 3 hours, with a maximum of 4 doses in 12 hours. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use lidocaine exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.","The amount of lidocaine used as a rinse can depend on the specific concentration of the product, but it's typically recommended to use the minimum amount needed to relieve pain. For example, Xylocaine Viscous often comes in a 2% solution, and the usual dose for adults is 15 mL (or 1 tablespoon) repeated every three hours as needed. However, this can vary based on individual patient needs and the specific product used. Always follow the instructions provided by your healthcare provider or those listed on the prescription label.","['Lidocaine Viscous  has usage  shaken well before using  used as needed but not more frequently than every 3 hours  maximum of 8 doses in 24 hours  maximum of 4 doses in 12 hours for children under 3  placed in mouth and swished around for sore mouth  gargled and may be swallowed for sore throat', 'Lidocaine Viscous  has instruction  skip missed dose if close to next dose  follow directions on prescription label  use exactly as directed  use missed dose as soon as remembered  do not use for teething pain  use minimum amount needed to relieve pain  use measuring device for children under 3  apply with cotton tipped applicator  avoid eating for at least 1 hour after use  avoid chewing gum while using  do not use double dose for missed dose', 'Lidocaine Viscous  has warning  may cause serious side effects or death in infants or children under 3 years', 'Lidocaine Viscous  has information  store at room temperature away from heat and moisture  dispose of unneeded medications properly  sometimes prescribed for other uses  store tightly closed and out of reach of children  discard unused medication out of reach of children and pets', 'Lidocaine Viscous  has form  thick liquid', 'Lidocaine Viscous  has caution  may affect ability to swallow', 'Lidocaine Viscous  possible cure disease  pain of a sore or irritated mouth  pain of a sore or irritated throat', 'Lidocaine Viscous  has brand name  Xylocaine® Viscous', 'Lidocaine Viscous  has precaution  inform doctor if pregnant or breastfeeding  inform doctor about other medications  tell doctor if allergic to lidocaine or anesthetics', 'Lidocaine Viscous  has side effect  rash  hives  itching  difficulty breathing or swallowing  vomiting  drowsiness  seizures  ringing in the ears  irregular heartbeat  shallow breathing  blurred or double vision  shakiness']",0.8011049032211304,0.8874542117118835,0.8420717716217041
49,how long do you leave bimatoprost ophthalmic,2 to 3 minutes,"Based on the information provided, Bimatoprost Ophthalmic is typically instilled in the eye once a day in the evening. If you miss a dose, it's recommended to skip it if it's close to the next dose and continue with your regular schedule. It's important to use this medication even if you're feeling well, and to continue using it unless directed otherwise by your doctor. Always follow the instructions on your prescription label and wash your hands before application. Remember, do not let anyone else use your medication and consult with your pharmacist about refilling your prescription when needed.","['Bimatoprost Ophthalmic  has caution  continue use even if feeling well  instill other topical eye medications at least 5 minutes apart', 'Latanoprost Ophthalmic  has storage  unopened bottles stored in refrigerator  opened bottle can be kept at room temperature for 6 weeks (Xalatan) or 30 days (Iyuzeh)  Xelpros should be kept in refrigerator even after opening', 'Latanoprost Ophthalmic  has caution  inform doctor if pregnant or breastfeeding  allow at least 5 minutes between different topical eye medications  inform doctor of allergies and other medications  inform doctor if having surgery', 'Latanoprost Ophthalmic  has instruction  dispose of unneeded medications properly  keep a written list of all medications  follow directions on prescription label  use exactly as directed  do not stop without talking to doctor  keep all appointments with doctor  do not flush down toilet  continue use even if feeling well  call doctor if symptoms persist after a couple of days  wash hands before application  remove contact lenses before use  replace lenses 15 minutes after application  do not let anyone else use medication  ask pharmacist about refilling prescription  if dose is forgotten continue with next dose as normal  do not double up on a dose', 'Bimatoprost Ophthalmic  has instruction  skip missed dose if close to next dose  follow directions on prescription label  do not stop using without talking to doctor  keep all appointments with doctor  use at around the same time every day  remove contact lenses before instilling  do not instill double dose', 'Bimatoprost Ophthalmic  has storage instruction  keep out of reach of children  store at room temperature', 'Bimatoprost Ophthalmic  has usage  instilled in the eye  instilled once a day in the evening', 'Diclofenac Ophthalmic  has usage  instilled in the eyes  instilled 4 times a day after cataract surgery for 2 weeks  instilled one hour before corneal refractive surgery  instilled 15 minutes after corneal refractive surgery  instilled four times a day for up to 3 days after corneal refractive surgery', 'Ketorolac Ophthalmic  has usage  instilled in the eyes  one drop instilled four times a day for allergy symptoms  one drop instilled four times a day for 2 weeks after cataract surgery', 'Diclofenac Ophthalmic  has instruction  skip missed dose if close to next dose  follow directions on prescription label  use exactly as directed  wash hands before use  avoid touching dropper tip against eye  close eye for 2 to 3 minutes after instillation  wait at least 5 minutes between drops in the same eye  instill missed dose as soon as remembered  do not instill extra drops for missed dose']",0.7053062319755554,0.8253177404403687,0.7606071829795837
50,what does flomax medication do?,"Tamsulosin is used in men to treat the symptoms of an enlarged prostate (benign prostatic hyperplasia or BPH) which include difficulty urinating (hesitation, dribbling, weak stream, and incomplete bladder emptying), painful urination, and urinary frequency and urgency. Tamsulosin is in a class of medications called alpha blockers. It works by relaxing the muscles in the prostate and bladder so that urine can flow easily.","Flomax, also known as Tamsulosin, is a medication used to manage symptoms of an enlarged prostate, such as difficulty urinating, painful urination, and urinary frequency and urgency. It works by relaxing muscles in the prostate and bladder. While it can help control these conditions, it does not cure them. Flomax may cause side effects like rash, hives, itching, and prolonged erection, and should be used with caution, especially in people allergic to tamsulosin or sulfa medications. It is an alpha blocker and may cause drowsiness or dizziness. Proper disposal and storage instructions should be followed.","['Tamsulosin  has brand name  Flomax®  Jalyn® (containing Dutasteride Tamsulosin)', 'Tamsulosin  possible cure disease  difficulty urinating  painful urination  symptoms of an enlarged prostate (benign prostatic hyperplasia or BPH)  urinary frequency and urgency', 'Tamsulosin  has information  may help control condition but will not cure it', 'Tamsulosin  has disposal instruction  do not flush down toilet  use medicine take back program for disposal', 'Tamsulosin  has caution  not for use in women  do not take if allergic to tamsulosin or sulfa medications', 'Tamsulosin  has serious side effect  rash  hives  itching  painful erection lasting for hours  swelling of eyes face tongue lips throat arms hands feet ankles or lower legs', 'Tamsulosin  has mechanism  relaxes muscles in the prostate and bladder', 'Tamsulosin  belongs to class  alpha blockers', 'Tamsulosin  has warning  may cause drowsiness or dizziness', 'Tamsulosin  has storage instruction  keep out of reach of children  keep in original container tightly closed  store at room temperature away from excess heat and moisture']",0.8029958009719849,0.8852723836898804,0.8421292901039124
51,what pills are not compatible with hydrocodone,"Taking certain medications or stopping treatment with certain other medications while you are taking hydrocodone may increase the risk that you will experience breathing problems, sedation, coma, or other serious, life-threatening side effects. Tell your doctor if you are taking, plan to take or plan to stop taking any of the following medications: certain antifungal medications including itraconazole (Onmel, Sporanox), ketoconazole (Extina, Nizoral, Xolegel), and voriconazole (Vfend); benzodiazepines such as alprazolam (Xanax), chlordiazepoxide (Librium), clonazepam (Klonopin), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan), oxazepam, temazepam (Restoril), and triazolam (Halcion); carbamazepine (Carbatrol, Epitol, Equetro, Tegretol, others); cimetidine; clarithromycin (Biaxin, in Prevpac); erythromycin (E.E.S., Erythromycin, others); other narcotic pain medications; medications for mental illness or nausea; certain medications for human immunodeficiency virus (HIV) including ritonavir (Norvir, in Kaletra, in Viekira Pak); muscle relaxants; phenytoin (Dilantin, Phenytek); rifampin (Rifadin, Rimactane, in Rifamate, in Rifater); sedatives; sleeping pills; or tranquilizers.","Hydrocodone, a medication used to treat pain, can have serious interactions with other substances. It's crucial not to take it with alcohol or any medications that slow breathing or cause drowsiness. This includes certain antidepressants, benzodiazepines, muscle relaxants, and seizure medicines. Additionally, narcotic pain relievers like hydrocodone should not be taken with other similar drugs due to the risk of increased side effects or overdose. Always consult with a healthcare provider or pharmacist for a complete list of medications that could interact with hydrocodone.","['Hydrocodone  has caution  may decrease fertility in men and women  may cause constipation  risk of overuse if history of alcohol or drug use  may cause slowed or stopped breathing  monitor during first 24 to 72 hours of treatment  do not take if history of slowed breathing or asthma  do not take if history of lung disease  higher risk of breathing problems in older adults  may cause serious side effects with certain medications  do not drink alcohol during treatment', 'Hydrocodone  has form  extended release tablet  extended release capsule', 'Hydrocodone  belongs to class  opiate analgesics', 'Hydrocodone  has instruction  take exactly as directed  keep out of reach of children  store at room temperature  do not stop taking without talking to doctor  skip missed dose and continue regular schedule  discuss pain treatment goals with healthcare provider  do not share medication with others  do not take more than prescribed  call doctor if experiencing slowed breathing  swallow capsules/tablets whole with water  do not chew or crush extended release forms  talk to doctor if pain is not controlled  keep medication in original container  dispose of outdated medication properly  talk to doctor about naloxone availability  recognize overdose symptoms  keep appointments with doctor  bring list of medications to doctor visits', 'Hydrocodone  has brand name  Hysingla®  Zohydro ER®', 'Hydrocodone  has warning  can be habit forming', 'Hydrocodone  has serious side effect  rash  difficulty breathing  nausea  vomiting  chest pain  fever  confusion  fast heartbeat  agitation  hallucinations  severe muscle stiffness  loss of coordination  painful urination', 'Hydrocodone  has side effect  uncontrollable shaking  headache  difficulty sleeping  stomach pain  tiredness  ringing in the ears  dry mouth  increased sweating  back pain  muscle tightening  swelling of foot leg or ankle', 'Hydrocodone  has information  may be prescribed for other uses  not refillable prescription', 'Hydrocodone  has usage  taken by mouth  extended release capsule taken every 12 hours  extended release tablet taken once daily']",0.7806738615036011,0.7479139566421509,0.7639428377151489
52,how to stop taking trazodone,"Do not stop taking trazodone without talking to your doctor. If you suddenly stop taking trazodone, you may experience withdrawal symptoms such as anxiety, agitation, or difficulty falling asleep or staying asleep. Your doctor will probably decrease your dose gradually.","Trazodone is an antidepressant that should be tapered off under a doctor's supervision to avoid potential withdrawal symptoms. Suddenly stopping the medication can lead to side effects like anxiety, agitation, and mood changes. Consult with your healthcare provider for specific instructions on how to gradually reduce your dosage.",[],0.8084738850593567,0.7765786051750183,0.7922053337097168
53,how to give insulin,Insulin comes as a solution (liquid) and a suspension (liquid with particles that will settle on standing) to be injected subcutaneously (under the skin). Insulin is usually injected several times a day … [whole section],"To give insulin, follow these steps:

1. Check the expiration date on your insulin and ensure it's still valid.
2. Wash your hands thoroughly to prevent infection.
3. Gather your supplies: insulin vial or pen, syringe or pen needle, puncture-resistant container for disposal of used needles, and alcohol swabs.
4. If using a vial, draw air into the syringe equal to your prescribed dose, then insert the needle into the vial and inject the air. This prevents creating a vacuum in the vial when withdrawing insulin.
5. Withdraw the correct dosage of insulin from the vial or pen.
6. Choose an injection site: stomach (avoid 2 inches around the navel), upper arm, upper leg, or buttocks.
7. Clean the injection site with an alcohol swab and wait for it to dry.
8. Pinch a fold of skin at the injection site.
9. Insert the needle at a 45-degree angle (or as directed by your healthcare provider) into the skin and inject the insulin slowly.
10. Remove the needle from the skin and dispose of it properly in a puncture-resistant container.

Remember to rotate injection sites, monitor for side effects, follow storage instructions, and consult your doctor with any questions or concerns about your insulin therapy.","[""Human Insulin Injection  has instruction  dispose of unneeded medications properly  call poison control in case of overdose  do not stop using without talking to doctor  follow doctor's directions carefully  do not switch brands without talking to doctor  use syringes for vials  use insulin pen for cartridges  do not reuse needles or syringes  dispose of needles in puncture resistant container  inject in stomach upper arm upper leg or buttocks  check blood sugar regularly  store unopened vials in refrigerator  do not freeze insulin  wear diabetic identification bracelet  ask doctor about dietary recommendations  write down what to do if you forget a dose"", 'Human Insulin Injection  has caution  may need to mix two types of insulin  do not inject into muscles scars or moles  monitor for side effects when injected intravenously', 'Human Insulin Injection  has mechanism  helps move sugar from blood into body tissues  stops liver from producing more sugar', 'Human Insulin Injection  has brand name  Humulin R  Humulin N  Humulin 70/30  Humulin 50/50  Humulin R U 500  Myxredlin  Novolin R  Novolin N  Novolin 70/30', 'Human Insulin Injection  has form  suspension  solution  vials  prefilled disposable dosing devices  cartridges', 'Human Insulin Injection  has usage  injected subcutaneously  injected several times a day', 'Human Insulin Injection  has serious side effect  difficulty breathing  shortness of breath  blurred vision  dizziness  weakness  rash over the whole body  fast heartbeats  muscle cramps  abnormal heartbeat  large weight gain in short time  swelling of arms or legs', 'Human Insulin Injection  has side effect  constipation  weight gain  changes in blood sugar  redness at injection site  swelling at injection site  itching at injection site', 'Human Insulin Injection  possible cure disease  type 2 diabetes  type 1 diabetes', 'Human Insulin Injection  has warning  does not cure diabetes']",0.7542399764060974,0.837640643119812,0.7937555909156799
54,why is losartin prescribed rather than a calcium channel blocker.,"Losartan is in a class of medications called angiotensin II receptor antagonists. It works by blocking the action of certain natural substances that tighten the blood vessels, allowing the blood to flow more smoothly and the heart to pump more efficiently.","Losartan and calcium channel blockers are used to treat different conditions. Losartan is an angiotensin II receptor antagonist primarily used to manage high blood pressure, decrease the risk of stroke in people with high blood pressure and left ventricular hypertrophy, and treat kidney disease in type 2 diabetes with high blood pressure. It works by blocking substances that tighten blood vessels.

On the other hand, calcium channel blockers are mainly used to treat conditions like angina, high blood pressure, and certain arrhythmias. They work by relaxing and widening blood vessels, reducing the heart's workload and allowing more blood and oxygen to reach the heart.

The decision between Losartan and a calcium channel blocker would depend on the patient's specific medical condition, potential side effects, and other health factors. Always consult with a healthcare professional for personalized advice.","['Losartan  belongs to class  angiotensin II receptor antagonists', 'Losartan  possible cure disease  high blood pressure  decrease risk of stroke in people with high blood pressure and left ventricular hypertrophy  treat kidney disease in type 2 diabetes with high blood pressure', 'Losartan  has mechanism  blocks action of substances that tighten blood vessels', 'Losartan  has special precaution  keep a list of all medications taken  tell doctor if allergic to losartan or ingredients  tell doctor if breastfeeding  monitor blood pressure regularly', 'Losartan  has information  dispose of unneeded medications properly  lifestyle changes can help control blood pressure  may take 3 to 6 weeks for full benefit  controls but does not cure high blood pressure  store at room temperature away from heat light and moisture', 'Losartan  has severe side effect  swelling of face throat tongue lips eyes hands feet ankles or lower legs  hoarseness  difficulty breathing or swallowing  chest pain', 'Losartan  has caution  may cause death or serious injury to fetus in last 6 months of pregnancy  may not decrease stroke risk in African Americans  use caution with aliskiren in diabetes patients', 'Losartan  has side effect  lightheadedness  fainting  diarrhea  dizziness  heartburn  leg knee or back pain  muscle cramps or weakness  decreased sensitivity to touch', 'Losartan  has warning  do not take if pregnant', 'Losartan  has usage  taken by mouth  taken once or twice a day']",0.7621768712997437,0.8757666349411011,0.8150330781936646
55,"when used as a rinse, how big should the amount of lidocaineof lidocaine used","Lidocaine viscous comes as a thick liquid and should be shaken well before using. Lidocaine viscous usually is used as needed but not more frequently than every 3 hours, with a maximum of 8 doses in 24 hours. In children under 3 years of age, do not use more frequently than every 3 hours, with a maximum of 4 doses in 12 hours. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use lidocaine exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.","The amount of lidocaine viscous used as a rinse or gargle depends on age and the reason for use. For adults and children over 3, use 15 mL (1 tablespoon) as needed but not more than every 3 hours, maximum 8 doses in 24 hours. For children under 3, use only under a doctor's direction, usually a maximum of 4 doses in 12 hours. Always follow the prescription label and use the minimum amount needed to relieve pain.","['Lidocaine Viscous  has usage  shaken well before using  used as needed but not more frequently than every 3 hours  maximum of 8 doses in 24 hours  maximum of 4 doses in 12 hours for children under 3  placed in mouth and swished around for sore mouth  gargled and may be swallowed for sore throat', 'Lidocaine Viscous  has instruction  skip missed dose if close to next dose  follow directions on prescription label  use exactly as directed  use missed dose as soon as remembered  do not use for teething pain  use minimum amount needed to relieve pain  use measuring device for children under 3  apply with cotton tipped applicator  avoid eating for at least 1 hour after use  avoid chewing gum while using  do not use double dose for missed dose', 'Lidocaine Viscous  has warning  may cause serious side effects or death in infants or children under 3 years', 'Lidocaine Viscous  has information  store at room temperature away from heat and moisture  dispose of unneeded medications properly  sometimes prescribed for other uses  store tightly closed and out of reach of children  discard unused medication out of reach of children and pets', 'Lidocaine Viscous  has caution  may affect ability to swallow', 'Lidocaine Viscous  possible cure disease  pain of a sore or irritated mouth  pain of a sore or irritated throat', 'Lidocaine Viscous  has form  thick liquid', 'Lidocaine Viscous  has brand name  Xylocaine® Viscous', 'Lidocaine Viscous  has precaution  inform doctor if pregnant or breastfeeding  inform doctor about other medications  tell doctor if allergic to lidocaine or anesthetics', 'Lidocaine Viscous  has side effect  rash  hives  itching  difficulty breathing or swallowing  vomiting  drowsiness  seizures  ringing in the ears  irregular heartbeat  shallow breathing  blurred or double vision  shakiness']",0.8015123009681702,0.8874093294143677,0.8422764539718628
56,how dextroamphetamine works,"Dextroamphetamine is used as part of a treatment program to control symptoms of attention deficit hyperactivity disorder (ADHD; more difficulty focusing, controlling actions, and remaining still or quiet than other people who are the same age) in adults and children. Dextroamphetamine is also used to treat narcolepsy (a sleep disorder that causes excessive daytime sleepiness and sudden attacks of sleep). Dextroamphetamine is in a class of medications called central nervous system stimulants. It works by changing the amounts of certain natural substances in the brain.","Dextroamphetamine is a central nervous system stimulant that changes amounts of certain natural substances in the brain. It's often used to treat attention deficit hyperactivity disorder (ADHD) and narcolepsy. The medication is typically taken by mouth, either once a day or divided into 2 to 3 doses daily. It's important not to stop taking dextroamphetamine suddenly as it may cause depression and extreme tiredness.

Common side effects of dextroamphetamine include headache, constipation, dry mouth, weight loss, and changes in sex drive or ability. Severe side effects can include hives, nausea, vomiting, excessive tiredness, diarrhea, dizziness, seizures, fast heartbeat, hallucinations, mood changes, and more. If you experience any severe side effects, seek medical attention immediately. 

It's crucial to keep this medication out of reach of children, dispose of unneeded medications properly, keep a written list of all medications, and schedule regular appointments with your doctor. Also, remember that this is not a refillable prescription. Dextroamphetamine comes in various forms such as tablets, extended-release capsules, and liquid. Some brand names for dextroamphetamine include Dexampex, Dexedrine, DextroStat, Ferndex, LiquADD, and ProCentra.","['Dextroamphetamine  has mechanism  changes amounts of certain natural substances in the brain', 'Dextroamphetamine  has class  central nervous system stimulants', 'Dextroamphetamine  has usage  taken by mouth  taken once a day  taken 2 to 3 times daily  taken once or twice daily', 'Dextroamphetamine  has caution  do not stop without talking to doctor  may cause depression and extreme tiredness if stopped suddenly', 'Dextroamphetamine  possible cure disease  attention deficit hyperactivity disorder (ADHD)  narcolepsy', 'Dextroamphetamine  has information  dispose of unneeded medications properly  keep medication out of reach of children  not refillable prescription  keep written list of all medications  schedule regular appointments with doctor', 'Dextroamphetamine  has side effect  headache  constipation  dry mouth  weight loss  changes in sex drive or ability  unpleasant taste', 'Dextroamphetamine  has severe side effect  hives  nausea  vomiting  excessive tiredness  diarrhea  dizziness  seizures  fast heartbeat  hallucinations  slow or difficult speech  weakness or numbness of an arm or leg  mood changes  severe muscle stiffness or twitching  changes in vision or blurred vision  unexplained wounds on fingers or toes', 'Dextroamphetamine  has form  tablet  extended release capsule  liquid', 'Dextroamphetamine  has brand name  Dexampex  Dexedrine  DextroStat  Ferndex  LiquADD  ProCentra']",0.784259557723999,0.8455327749252319,0.8137443661689758
57,nitrofurantoin generic for?,"Furadantin® Tablets¶
Furadantin® Oral Suspension
Furalan®¶
Macrobid®
Macrodantin®","Nitrofurantoin is a generic medication often sold under brand names like Furadantin® or Macrodantin®. It belongs to the antibiotics class and is used to treat urinary tract infections by killing the bacteria causing the infection. It's taken by mouth, usually with food, two or four times a day. As with any prescription medication, it's crucial to take nitrofurantoin exactly as directed and finish the entire prescribed course, even if symptoms improve. Please consult your doctor for specific instructions related to your health condition.","['Nitrofurantoin  has brand name  Furadantin® Tablets  Furadantin® Oral Suspension  Furalan®  Macrobid®  Macrodantin®', 'Nitrofurantoin  has information  may be prescribed for other uses', 'Nitrofurantoin  belongs to class  antibiotics', 'Nitrofurantoin  has mechanism  killing bacteria that cause infection', 'Nitrofurantoin  possible cure disease  urinary tract infections', 'Nitrofurantoin  has form  capsule  suspension (liquid)', 'Nitrofurantoin  has usage  taken by mouth  taken with food  taken two or four times a day', 'Nitrofurantoin  has warning  not for use in last month of pregnancy', 'Nitrofurantoin  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  do not take double dose for missed dose  follow directions on prescription label  take until prescription is finished  take at the same times every day  shake liquid well before use  use a dose measuring spoon or cup  call doctor if symptoms do not improve', 'Nitrofurantoin  has serious side effect  rash  hives  difficulty breathing  chest pain  swelling of face or throat  muscle weakness  yellowing of skin or eyes  dizziness  confusion  severe diarrhea  fever or chills  persistent cough  numbness or tingling in fingers and toes']",0.7590475678443909,0.8905231952667236,0.8195459246635437
58,what is vancomycin,"Vancomycin injection is used alone or in combination with other medications to treat certain serious infections such as endocarditis (infection of the heart lining and valves), peritonitis (inflammation of the lining of the abdomen), and infections of the lungs, skin, blood, and bones. Vancomycin injection is in a class of medications called glycopeptide antibiotics. It works by killing bacteria that cause infections.

Antibiotics such as vancomycin injection will not work for colds, flu, or other viral infections. Taking or using antibiotics when they are not needed increases your risk of getting an infection later that resists antibiotic treatment.","Vancomycin is a type of antibiotic known as a glycopeptide. It works by killing certain bacteria that can cause infections. It's used to treat various infections including those of the lungs, skin, blood, bones, and others. It's given either intravenously or infused over a period of at least 60 minutes, and it's usually administered every 6 or 12 hours. However, in newborn babies, it's given every 8 hours. Vancomycin will not work for colds, flu, or other viral infections. It's important to inform your doctor of any other medications you're taking, and if you're pregnant or breastfeeding. It may cause serious side effects or death in young children, and it requires caution if you have allergies to vancomycin, hearing problems, or kidney disease. Common side effects include rash, hoarseness, difficulty breathing or swallowing, nausea, dizziness, fever, chills, hearing loss, pain at the injection site, redness at the injection site, swelling at the injection site, severe diarrhea with watery or bloody stools, stomach pain or cramps, peeling or blistering of the skin, and swelling of the eyes, face, throat, tongue, or lips.","['Vancomycin Injection  has mechanism  killing bacteria that cause infections', 'Vancomycin Injection  possible cure disease  infections of the lungs  infections of the skin  endocarditis  peritonitis  infections of the blood  infections of the bones', 'Vancomycin Injection  belongs to class  glycopeptide antibiotics', 'Vancomycin Injection  has usage  injected intravenously  infused over a period of at least 60 minutes  given every 6 or 12 hours  given every 8 hours in newborn babies', 'Vancomycin Injection  has warning  will not work for colds flu or other viral infections', 'Vancomycin Injection  has caution  inform doctor of other medications being taken  inform doctor if pregnant or breastfeeding  may cause serious side effects or death in young children  tell doctor if allergic to vancomycin  monitor for side effects if having hearing problems or kidney disease', 'Vancomycin Injection  has information  keep a written list of all medications  may also be given orally to treat colitis', 'Vancomycin Injection  has side effect  rash  hoarseness  difficulty breathing or swallowing  nausea  dizziness  fever  chills  hearing loss  pain at the injection site  redness at the injection site  swelling at the injection site  severe diarrhea with watery or bloody stools  stomach pain or cramps  peeling or blistering of the skin  swelling of the eyes face throat tongue or lips', 'Vancomycin Injection  has instruction  skip missed dose if close to next dose  follow directions on prescription label  keep all appointments with doctor and laboratory  use at around the same time every day  use until prescription is finished  do not infuse more quickly than directed  do not skip doses  infuse missed dose as soon as remembered', 'Vancomycin Injection  has form  powder']",0.7928804755210876,0.8694031238555908,0.829380452632904
